X,CH1
804,3.52E-1
805,4.16E-1
806,3.84E-1
807,4.56E-1
808,4.32E-1
809,4.96E-1
810,4.80E-1
811,5.52E-1
812,5.20E-1
813,5.92E-1
814,5.68E-1
815,6.40E-1
816,6.00E-1
817,6.80E-1
818,6.48E-1
819,7.12E-1
820,6.88E-1
821,7.52E-1
822,7.28E-1
823,7.84E-1
824,7.60E-1
825,8.16E-1
826,8.00E-1
827,8.48E-1
828,8.24E-1
829,8.80E-1
830,8.56E-1
831,9.12E-1
832,8.72E-1
833,9.28E-1
834,8.96E-1
835,9.44E-1
836,9.20E-1
837,9.60E-1
838,9.28E-1
839,9.76E-1
840,9.44E-1
841,9.84E-1
842,9.52E-1
843,9.92E-1
844,9.52E-1
845,9.92E-1
846,9.92E-1
847,9.52E-1
848,9.84E-1
849,9.52E-1
850,9.76E-1
851,9.44E-1
852,9.76E-1
853,9.28E-1
854,9.60E-1
855,9.20E-1
856,9.52E-1
857,9.04E-1
858,9.28E-1
859,8.80E-1
860,8.96E-1
861,7.92E-1
862,8.24E-1
863,5.92E-1
864,6.16E-1
865,4.08E-1
866,4.24E-1
867,2.80E-1
868,2.96E-1
869,1.84E-1
870,2.08E-1
871,1.20E-1
872,1.44E-1
873,8.00E-2
874,1.04E-1
875,4.80E-2
876,7.20E-2
877,2.40E-2
878,4.80E-2
879,8.00E-3
880,3.20E-2
881,0.00E+0
882,2.40E-2
883,-8.00E-3
884,1.60E-2
885,-1.60E-2
886,1.60E-2
887,-1.60E-2
888,-1.60E-2
889,8.00E-3
890,8.00E-3
891,-2.40E-2
892,8.00E-3
893,-2.40E-2
894,-2.40E-2
895,8.00E-3
896,-2.40E-2
897,8.00E-3
898,-2.40E-2
899,0.00E+0
900,-2.40E-2
901,0.00E+0
902,0.00E+0
903,-2.40E-2
904,-2.40E-2
905,0.00E+0
906,0.00E+0
907,-3.20E-2
908,-2.40E-2
909,0.00E+0
910,0.00E+0
911,-3.20E-2
912,8.00E-3
913,-3.20E-2
914,-2.40E-2
915,0.00E+0
916,-2.40E-2
917,0.00E+0
918,-2.40E-2
919,0.00E+0
920,0.00E+0
921,-3.20E-2
922,-2.40E-2
923,0.00E+0
924,-2.40E-2
925,0.00E+0
926,0.00E+0
927,-3.20E-2
928,-2.40E-2
929,0.00E+0
930,-2.40E-2
931,0.00E+0
932,-2.40E-2
933,0.00E+0
934,-2.40E-2
935,0.00E+0
936,0.00E+0
937,-2.40E-2
938,-2.40E-2
939,0.00E+0
940,-2.40E-2
941,8.00E-3
942,-2.40E-2
943,0.00E+0
944,0.00E+0
945,-3.20E-2
946,-2.40E-2
947,0.00E+0
948,-2.40E-2
949,8.00E-3
950,-2.40E-2
951,0.00E+0
952,0.00E+0
953,-3.20E-2
954,-2.40E-2
955,0.00E+0
956,0.00E+0
957,-3.20E-2
958,0.00E+0
959,-3.20E-2
960,-2.40E-2
961,0.00E+0
962,-2.40E-2
963,0.00E+0
964,-2.40E-2
965,0.00E+0
966,-2.40E-2
967,0.00E+0
968,-2.40E-2
969,0.00E+0
970,-2.40E-2
971,0.00E+0
972,-2.40E-2
973,0.00E+0
974,-2.40E-2
975,0.00E+0
976,-2.40E-2
977,0.00E+0
978,0.00E+0
979,-3.20E-2
980,-2.40E-2
981,0.00E+0
982,-2.40E-2
983,0.00E+0
984,0.00E+0
985,-3.20E-2
986,0.00E+0
987,-2.40E-2
988,-2.40E-2
989,0.00E+0
990,-2.40E-2
991,8.00E-3
992,0.00E+0
993,-3.20E-2
994,-2.40E-2
995,0.00E+0
996,-2.40E-2
997,0.00E+0
998,-2.40E-2
999,0.00E+0
1000,-2.40E-2
1001,0.00E+0
1002,0.00E+0
1003,-3.20E-2
1004,-2.40E-2
1005,0.00E+0
1006,0.00E+0
1007,-3.20E-2
1008,-2.40E-2
1009,0.00E+0
1010,-2.40E-2
1011,0.00E+0
1012,-2.40E-2
1013,0.00E+0
1014,-2.40E-2
1015,0.00E+0
1016,-2.40E-2
1017,0.00E+0
1018,0.00E+0
1019,-3.20E-2
1020,-2.40E-2
1021,0.00E+0
1022,-2.40E-2
1023,0.00E+0
1024,0.00E+0
1025,-3.20E-2
1026,-2.40E-2
1027,0.00E+0
1028,-2.40E-2
1029,0.00E+0
1030,-2.40E-2
1031,0.00E+0
1032,-2.40E-2
1033,0.00E+0
1034,0.00E+0
1035,-3.20E-2
1036,0.00E+0
1037,-3.20E-2
1038,1.60E-2
1039,-4.00E-2
1040,-2.40E-2
1041,0.00E+0
1042,0.00E+0
1043,-3.20E-2
1044,0.00E+0
1045,-3.20E-2
1046,0.00E+0
1047,-3.20E-2
1048,-2.40E-2
1049,0.00E+0
1050,0.00E+0
1051,-3.20E-2
1052,0.00E+0
1053,-3.20E-2
1054,0.00E+0
1055,-3.20E-2
1056,-2.40E-2
1057,0.00E+0
1058,0.00E+0
1059,-3.20E-2
1060,-2.40E-2
