"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.010025019E0,-3.407754302E-1,-1.251897663E-1,9.971434474E-1,1.061176435E0
6.029368123E0,-1.939650476E-1,-1.632768214E-1,3.394270420E0,3.403726406E0
6.048674680E0,-1.357542574E-1,-1.629805863E-1,4.594405651E0,4.599299422E0
6.067992184E0,-1.092493832E-1,-1.514931023E-1,4.158752441E0,4.162944566E0
6.087309688E0,-1.826231480E-1,-1.517119706E-1,2.361865759E0,2.373768649E0
6.106652536E0,-3.628468513E-1,-1.401762962E-1,-1.301697642E-1,4.101845914E-1
6.125970296E0,-6.101428866E-1,-1.172496676E-1,-2.600194454E0,2.673393541E0
6.145283878E0,-7.904982567E-1,-9.153564274E-2,-4.132292271E0,4.208218825E0
6.164626726E0,-8.871361017E-1,-8.934765309E-2,-4.099394321E0,4.195238643E0
6.183944230E0,-7.709363699E-1,-1.003004909E-1,-2.542679548E0,2.658876146E0
6.203261478E0,-5.477677584E-1,-1.389325112E-1,-1.193418056E-1,5.775761650E-1
6.222604582E0,-3.250260651E-1,-1.503392905E-1,2.385550261E0,2.412279812E0
6.241957808E0,-1.798183769E-1,-1.501617134E-1,4.129556656E0,4.136196485E0
6.261270751E0,-1.090970412E-1,-1.513963938E-1,4.410593510E0,4.414539403E0
6.280587999E0,-1.513477415E-1,-1.653748155E-1,3.163329124E0,3.171262543E0
6.299905375E0,-2.736087143E-1,-1.528802961E-1,9.569981694E-1,1.007015198E0
6.319248223E0,-1.770256609E-1,-1.545646638E-1,9.447793961E-1,9.735689124E-1
6.338565599E0,-4.214691818E-1,-1.042177901E-1,-1.564824462E0,1.623937565E0
6.357880993E0,-8.702881336E-1,-7.789842784E-2,-4.158367634E0,4.249175329E0
6.377223713E0,-7.739289403E-1,-1.298174858E-1,-3.252499104E0,3.345828597E0
6.396541089E0,-5.518349409E-1,-1.409936398E-1,-1.204694152E0,1.332549814E0
6.415858593E0,-3.238242865E-1,-1.392498612E-1,1.272976279E0,1.320878988E0
6.435175841E0,-1.991702467E-1,-1.511227787E-1,3.408751488E0,3.417907779E0
6.454518561E0,-1.761051714E-1,-1.645667851E-1,4.360486507E0,4.367142984E0
6.473835937E0,-2.157725543E-1,-1.521973759E-1,3.781440496E0,3.790648238E0
6.493153441E0,-3.072167039E-1,-1.258238554E-1,1.947943330E0,1.976030608E0
6.512516628E0,-4.598070681E-1,-1.271505207E-1,-4.618639648E-1,6.640091240E-1
6.531844199E0,-6.844843030E-1,-1.302299798E-1,-2.675306797E0,2.764551513E0
6.551156341E0,-8.491564393E-1,-1.054532826E-1,-3.924815655E0,4.017009457E0
6.570498933E0,-8.108664751E-1,-7.757915556E-2,-3.691608906E0,3.780409935E0
6.589804502E0,-6.318778396E-1,-7.524411380E-2,-2.139231682E0,2.231869949E0
6.609121750E0,-4.313937724E-1,-1.408125013E-1,1.989880949E-1,4.955048025E-1
6.628464342E0,-3.285410106E-1,-1.652053446E-1,2.535957575E0,2.562481770E0
6.647791062E0,-2.196283191E-1,-1.524299532E-1,3.977295399E0,3.986270209E0
6.667111262E0,-1.504627913E-1,-1.531463265E-1,4.052087784E0,4.057771341E0
6.686452541E0,-1.778526008E-1,-1.531011760E-1,2.764151573E0,2.774095427E0
6.705772427E0,-3.231705725E-1,-1.547570378E-1,6.140927672E-1,7.109844488E-1
6.725125596E0,-5.405172110E-1,-1.312330216E-1,-1.734827638E0,1.821814451E0
6.744435269E0,-7.644613981E-1,-9.238651395E-2,-3.460618019E0,3.545252258E0
6.763748234E0,-8.496329784E-1,-9.102067351E-2,-3.840227842E0,3.934146774E0
6.783065226E0,-7.762233615E-1,-1.161437333E-1,-2.819295645E0,2.926506451E0
6.802382474E0,-6.104857326E-1,-1.278996766E-1,-8.358722925E-1,1.042944700E0
6.821724810E0,-4.267725945E-1,-1.258204877E-1,1.504209518E0,1.568633774E0
6.841041802E0,-2.886909544E-1,-1.388424635E-1,3.387248278E0,3.402362501E0
6.860376013E0,-1.997533292E-1,-1.804733723E-1,4.096577168E0,4.105413075E0
6.879693005E0,-1.713106334E-1,-1.673039794E-1,3.359205484E0,3.367729122E0
6.899035341E0,-9.400515258E-2,-1.675512344E-1,3.347508192E0,3.353016773E0
6.918352077E0,-1.489060372E-1,-1.285896450E-1,1.552514315E0,1.564930990E0
6.937669069E0,-7.230203152E-1,-1.182855517E-1,-2.730021715E0,2.826617840E0
6.957021160E0,-8.517091870E-1,-1.059780419E-1,-3.691591263E0,3.790050915E0
6.976336634E0,-7.852023840E-1,-9.127310663E-2,-3.307194710E0,3.400354454E0
6.995653626E0,-6.079522371E-1,-8.963418752E-2,-1.754237413E0,1.858760101E0
7.015003732E0,-4.121628702E-1,-1.557803303E-1,4.607524872E-1,6.375253699E-1
7.034316645E0,-2.874204814E-1,-1.667548120E-1,2.609073162E0,2.630148373E0
7.053658807E0,-2.181720436E-1,-1.798531860E-1,3.849944353E0,3.860313165E0
7.072975671E0,-2.261763960E-1,-1.404677778E-1,3.726460934E0,3.735960124E0
7.092292846E0,-2.858961523E-1,-1.545221061E-1,2.388838053E0,2.410842370E0
7.111631513E0,-4.216799140E-1,-1.551604122E-1,2.948725522E-1,5.374369967E-1
7.130952126E0,-6.368680000E-1,-1.448544562E-1,-1.878232121E0,1.988552128E0
7.150272839E0,-7.988725901E-1,-9.349865466E-2,-3.375255108E0,3.469767493E0
7.169606581E0,-8.234350681E-1,-7.925003767E-2,-3.526819468E0,3.622537983E0
7.188921315E0,-7.027853727E-1,-1.178869978E-1,-2.428048849E0,2.530459610E0
7.208231770E0,-5.782425404E-1,-1.292437613E-1,-4.786773920E-1,7.617088886E-1
7.227553087E0,-3.917678893E-1,-1.406843513E-1,1.695815563E0,1.746157092E0
7.246887779E0,-2.768909931E-1,-1.672126800E-1,3.344465494E0,3.360071152E0
7.266209949E0,-2.291205227E-1,-1.545764208E-1,3.820064306E0,3.830049789E0
7.285530062E0,-2.232771665E-1,-1.549226344E-1,3.000517607E0,3.012799300E0
7.304847174E0,-2.961860299E-1,-1.422251612E-1,1.234292507E0,1.277275285E0
7.324181321E0,-4.768622220E-1,-1.049047858E-1,-9.380050302E-1,1.057476255E0
7.343492864E0,-6.843294501E-1,-1.209912375E-1,-2.761470556E0,2.847571827E0
7.362815761E0,-8.335266709E-1,-1.333523095E-1,-3.512136698E0,3.612153614E0
7.382132432E0,-8.068127036E-1,-1.045174748E-1,-2.931003332E0,3.041817084E0
7.401445095E0,-6.423381567E-1,-9.005863965E-2,-1.332794666E0,1.482245084E0
7.420791005E0,-4.908311963E-1,-1.148873791E-1,7.463209033E-1,9.006160469E-1
7.440103904E0,-3.362721503E-1,-1.803799272E-1,2.698482275E0,2.725329790E0
7.459433999E0,-2.430567741E-1,-2.076838762E-1,3.683889866E0,3.697736298E0
7.478771783E0,-2.417532653E-1,-1.418638229E-1,3.368237972E0,3.379881214E0
7.498089652E0,-3.233137429E-1,-1.290303171E-1,1.975606322E0,2.006041111E0
7.517392449E0,-4.797822237E-1,-1.425123364E-1,1.929909550E-2,5.008724421E-1
7.536719702E0,-6.555159092E-1,-1.320872158E-1,-1.988196611E0,2.097635313E0
7.556068854E0,-7.809054852E-1,-8.096129447E-2,-3.265276909E0,3.358333128E0
7.575375689E0,-7.796449065E-1,-9.363790601E-2,-3.238187551E0,3.332037343E0
7.594718350E0,-6.929076314E-1,-1.318163127E-1,-2.015848875E0,2.135683313E0
7.614035086E0,-5.014971495E-1,-1.577449292E-1,-1.176134944E-1,5.387167973E-1
7.633357784E0,-3.289555311E-1,-1.427184045E-1,1.865451336E0,1.899602319E0
7.652707270E0,-2.442882657E-1,-1.410674453E-1,3.284718990E0,3.296809917E0
7.672015444E0,-2.385550737E-1,-1.552669108E-1,3.546987295E0,3.558389412E0
7.691339114E0,-3.178910613E-1,-1.703553051E-1,2.596011400E0,2.620944648E0
7.710649661E0,-4.257812500E-1,-1.569437236E-1,8.459321260E-1,9.599594612E-1
7.729988642E0,-5.704270601E-1,-9.088038653E-2,-1.149525166E0,1.286489169E0
7.749301747E0,-7.237911820E-1,-9.445200861E-2,-2.757119417E0,2.852104896E0
7.768630726E0,-8.187965155E-1,-1.493502557E-1,-3.292832851E0,3.396392413E0
7.787947718E0,-7.976841927E-1,-1.323884428E-1,-2.545921564E0,2.671243789E0
7.807295315E0,-6.149719357E-1,-9.117314965E-2,-9.614499211E-1,1.144940599E0
7.826609778E0,-4.362140000E-1,-8.958046883E-2,9.798969030E-1,1.076338820E0
7.845922925E0,-3.462733626E-1,-1.820513606E-1,2.711550713E0,2.739626837E0
7.865262200E0,-2.832210660E-1,-2.097620070E-1,3.518155575E0,3.535764828E0
7.884582651E0,-2.402479649E-1,-1.578505337E-1,3.030405760E0,3.044009682E0
7.903893023E0,-2.838516235E-1,-1.040371135E-1,1.567032456E0,1.595928001E0
7.923233286E0,-4.343869388E-1,-1.185005233E-1,-3.050379157E-1,5.438589124E-1
7.942551565E0,-6.485039592E-1,-1.622838229E-1,-2.089003325E0,2.193360051E0
7.961868817E0,-7.752047181E-1,-1.226465032E-1,-3.100959063E0,3.198739068E0
7.981211281E0,-8.002210855E-1,-8.001969755E-2,-2.931713343E0,3.040016457E0
8.000530504E0,-6.776555181E-1,-1.051327959E-1,-1.650260925E0,1.787073313E0
8.019841375E0,-5.403279662E-1,-1.445525885E-1,1.948954910E-1,5.923124296E-1
8.039185351E0,-3.494251072E-1,-1.573598534E-1,2.016315222E0,2.052410072E0
8.058506420E0,-2.501491010E-1,-1.561164856E-1,3.201780081E0,3.215329317E0
8.077825108E0,-2.726019919E-1,-1.567689180E-1,3.257684708E0,3.272827217E0
8.097156552E0,-3.298161626E-1,-1.578969359E-1,2.210216522E0,2.240260525E0
8.116473416E0,-4.537163973E-1,-1.585585475E-1,4.881328642E-1,6.850350906E-1
8.135790408E0,-6.105043292E-1,-1.062352955E-1,-1.369204164E0,1.502904360E0
8.155141484E0,-7.409567833E-1,-9.537625313E-2,-2.715845108E0,2.816722960E0
8.174462109E0,-7.985746264E-1,-1.361797154E-1,-3.018172979E0,3.125001517E0
8.193757823E0,-7.236157656E-1,-1.339482963E-1,-2.180444479E0,2.301282262E0
8.213100287E0,-5.350777507E-1,-9.187407792E-2,-5.988139510E-1,8.082865788E-1
8.232431162E0,-4.059410691E-1,-1.184202656E-1,1.218654513E0,1.289934236E0
8.251748282E0,-3.271747231E-1,-1.977353245E-1,2.733661413E0,2.760262176E0
8.271096346E0,-2.876233459E-1,-2.105513662E-1,3.298759222E0,3.317961946E0
8.290420453E0,-2.863157690E-1,-1.444751173E-1,2.692821026E0,2.711850817E0
8.309738405E0,-3.790751696E-1,-7.770603895E-2,1.205091476E0,1.265694149E0
8.329051490E0,-5.379350185E-1,-1.187921688E-1,-5.439676046E-1,7.742005027E-1
8.348399185E0,-6.822500825E-1,-1.631615311E-1,-2.142734766E0,2.254639470E0
8.367646754E0,-7.836753130E-1,-1.233989224E-1,-2.948692083E0,3.053548639E0
8.386963874E0,-7.765458226E-1,-8.078372478E-2,-2.574001312E0,2.689801513E0
8.406306466E0,-6.649414897E-1,-1.195544526E-1,-1.265259862E0,1.434337119E0
8.425623586E0,-5.429430008E-1,-1.590798646E-1,4.832679331E-1,7.440708304E-1
8.444940834E0,-3.900825977E-1,-1.580902636E-1,2.106335402E0,2.147977139E0
8.464265178E0,-2.920000255E-1,-1.310461164E-1,3.052149296E0,3.068884557E0
8.483607898E0,-2.625502944E-1,-1.589742154E-1,2.950043201E0,2.965967017E0
8.502925274E0,-3.310020268E-1,-1.865312457E-1,1.871447682E0,1.909626318E0
8.522242394E0,-4.414124489E-1,-1.607825905E-1,2.050168216E-1,5.125698865E-1
8.541585114E0,-5.729042888E-1,-8.186347038E-2,-1.484277010E0,1.593109913E0
8.560946774E0,-7.102864385E-1,-6.956829131E-2,-2.620863438E0,2.716297430E0
8.580254455E0,-7.766765356E-1,-1.360553205E-1,-2.754199982E0,2.864848169E0
8.599588294E0,-7.228158116E-1,-1.614830643E-1,-1.830181718E0,1.974361820E0
8.618944264E0,-5.957801342E-1,-1.336730272E-1,-2.601383328E-1,6.636975205E-1
8.638261640E0,-6.610206962E-1,-1.332166344E-1,-2.508882284E-1,7.194719839E-1
8.657613139E0,-5.004245639E-1,-1.315152645E-1,1.425544262E0,1.516541279E0
8.676887505E0,-2.988902926E-1,-1.719641984E-1,3.064698696E0,3.084037158E0
8.696205137E0,-3.011302054E-1,-1.601465195E-1,2.334695101E0,2.359476112E0
8.715522769E0,-4.218084514E-1,-1.341350228E-1,8.609873652E-1,9.680980411E-1
8.734865745E0,-5.905193686E-1,-1.482241899E-1,-7.774754167E-1,9.874976247E-1
8.754183377E0,-7.179073691E-1,-1.365517974E-1,-2.165857315E0,2.285820486E0
8.773526353E0,-7.445779443E-1,-9.768126905E-2,-2.742638826E0,2.843590279E0
8.792843985E0,-6.993773580E-1,-9.660658240E-2,-2.248137236E0,2.356391850E0
8.812161617E0,-5.821447372E-1,-1.349061131E-1,-9.011210203E-1,1.081254479E0
8.831504593E0,-4.658491910E-1,-1.608392000E-1,7.505423427E-1,8.978855858E-1
8.850822225E0,-3.592556715E-1,-1.603411734E-1,2.183350563E0,2.218511575E0
8.870141641E0,-2.918910086E-1,-1.462889314E-1,2.927412033E0,2.945563108E0
8.889509223E0,-3.262516558E-1,-1.465020180E-1,2.665467978E0,2.689353551E0
8.907830712E0,-4.014258683E-1,-1.610212475E-1,1.494396687E0,1.555728777E0
8.927148344E0,-4.584031403E-1,-1.492024660E-1,-9.591770917E-2,4.915231651E-1
8.946466104E0,-6.323252916E-1,-1.375144869E-1,-1.619879365E0,1.744349353E0
8.965808045E0,-7.585120201E-1,-1.111837178E-1,-2.536754847E0,2.650061783E0
8.985125805E0,-7.824288607E-1,-9.657128900E-2,-2.464309454E0,2.587342656E0
9.004443437E0,-7.177663445E-1,-1.221793443E-1,-1.485114932E0,1.653989927E0
9.023786413E0,-5.697415471E-1,-1.478805393E-1,4.350048676E-2,5.902256998E-1
9.043104045E0,-4.446847141E-1,-1.738859862E-1,1.611859798E0,1.681092752E0
9.062420241E0,-3.460069299E-1,-1.602515131E-1,2.668573141E0,2.695678755E0
9.081737873E0,-2.966388762E-1,-1.610469669E-1,2.801317453E0,2.821579385E0
9.101080849E0,-3.185519874E-1,-1.478816718E-1,1.998188257E0,2.028817554E0
9.120398481E0,-4.567287862E-1,-1.621313840E-1,5.783917904E-1,7.546024338E-1
9.139716113E0,-5.630226135E-1,-1.370847374E-1,-9.749646187E-1,1.134170488E0
9.159033745E0,-6.765843630E-1,-1.117666140E-1,-2.181074381E0,2.286338477E0
9.178376457E0,-6.704249978E-1,-1.117179245E-1,-2.181785345E0,2.285199743E0
9.197693961E0,-7.947630286E-1,-9.641122818E-2,-2.544569016E0,2.667540978E0
9.217011593E0,-5.861815214E-1,-1.491468847E-1,-5.838177800E-1,8.406525855E-1
9.236329097E0,-4.352184832E-1,-1.211746559E-1,9.582492709E-1,1.059405536E0
9.255646729E0,-3.427472413E-1,-1.473360360E-1,2.253102541E0,2.283780777E0
9.274989906E0,-3.422915637E-1,-1.740615666E-1,2.776952982E0,2.803378106E0
9.294307538E0,-3.931526542E-1,-1.747467965E-1,2.377157927E0,2.415778396E0
9.313625042E0,-4.245489240E-1,-1.348844916E-1,1.192181945E0,1.272687473E0
9.332942546E0,-5.235344768E-1,-1.089888364E-1,-3.497546315E-1,6.389798253E-1
9.352260178E0,-6.781709790E-1,-1.246905401E-1,-1.724969149E0,1.857681935E0
9.371608010E0,-7.745084763E-1,-1.391613185E-1,-2.425939083E0,2.550374421E0
9.390925642E0,-7.360836267E-1,-1.382934004E-1,-2.192533493E0,2.316926259E0
9.410243274E0,-6.112951040E-1,-9.643995762E-2,-1.161348224E0,1.315945313E0
9.429561034E0,-4.945432544E-1,-1.092325673E-1,2.839082479E-1,5.806106074E-1
9.448878666E0,-4.129966795E-1,-1.618545651E-1,1.743304729E0,1.798853673E0
9.468229645E0,-3.560692370E-1,-1.742556989E-1,2.638638735E0,2.668251248E0
9.487547533E0,-3.275752068E-1,-1.480358392E-1,2.583978653E0,2.608862933E0
9.506865165E0,-3.359554708E-1,-1.356886178E-1,1.667915583E0,1.706815711E0
9.526208269E0,-4.522074461E-1,-1.634901017E-1,2.763557136E-1,5.546107357E-1
9.545526157E0,-6.119093299E-1,-1.519663483E-1,-1.152690053E0,1.313857358E0
9.564848463E0,-6.993293166E-1,-9.919336438E-2,-2.166375875E0,2.278614766E0
9.584191695E0,-7.585977316E-1,-9.834191203E-2,-2.327672005E0,2.450142570E0
9.603509583E0,-7.148242593E-1,-1.374564916E-1,-1.596162677E0,1.754309921E0
9.622827471E0,-6.217794418E-1,-1.638032943E-1,-2.875012159E-1,7.043423476E-1
9.642170703E0,-4.812470973E-1,-1.492209285E-1,1.157668829E0,1.262561987E0
9.661488591E0,-3.921419680E-1,-1.480869055E-1,2.283780813E0,2.321930201E0
9.680812818E0,-3.331561983E-1,-1.621865630E-1,2.650837898E0,2.676609627E0
9.700156178E0,-3.337020576E-1,-1.634255648E-1,2.068554401E0,2.101661792E0
9.719474194E0,-4.045996368E-1,-1.369752139E-1,8.412218690E-1,9.434602844E-1
9.738792210E0,-5.431077480E-1,-1.382940114E-1,-5.756675005E-1,8.034203947E-1
9.758135570E0,-5.011203289E-1,-1.392779648E-1,-5.808416605E-1,7.796774783E-1
9.777453586E0,-6.778165102E-1,-1.132903695E-1,-1.770708442E0,1.899388932E0
9.796797074E0,-7.039805055E-1,-9.871803224E-2,-1.931069255E0,2.057756611E0
9.816114962E0,-5.828718543E-1,-1.380176842E-1,-8.447542191E-1,1.035566594E0
9.835432978E0,-4.881183803E-1,-1.506781578E-1,5.592173338E-1,7.574216044E-1
9.854776338E0,-4.083325565E-1,-1.632335484E-1,1.840012074E0,1.891831150E0
9.874096639E0,-3.638363481E-1,-1.492113471E-1,2.501559019E0,2.532279297E0
9.893802271E0,-3.784021139E-1,-1.499146670E-1,2.322542667E0,2.357937024E0
9.913120415E0,-4.426982999E-1,-1.504946053E-1,1.385546207E0,1.462316212E0
9.932463903E0,-5.277668238E-1,-1.374522746E-1,4.947268590E-2,5.476116276E-1
9.951781919E0,-6.146019697E-1,-1.260533780E-1,-1.312424064E0,1.454675895E0
9.971094258E0,-7.160499692E-1,-1.279309988E-1,-2.164386511E0,2.283344667E0
9.990412274E0,-7.432346940E-1,-1.406909078E-1,-2.150788546E0,2.279930505E0
1.000975563E1,-6.689265966E-1,-1.119867638E-1,-1.312451482E0,1.477339744E0
1.002907378E1,-5.108723640E-1,-9.797383100E-2,-3.266921267E-2,5.212069851E-1
1.004839179E1,-4.106714725E-1,-1.379996836E-1,1.303142309E0,1.373271586E0
1.006773712E1,-3.863936961E-1,-1.907083839E-1,2.282917023E0,2.323226185E0
1.008705513E1,-3.442023396E-1,-1.779065132E-1,2.457687140E0,2.488041811E0
1.010637315E1,-3.675999343E-1,-1.381792277E-1,1.793154836E0,1.835654509E0
1.012569129E1,-4.415207207E-1,-1.115024686E-1,5.800759792E-1,7.374696529E-1
1.014503465E1,-5.620205402E-1,-1.400780827E-1,-7.537453771E-1,9.505898434E-1
1.016435312E1,-6.816164851E-1,-1.552330703E-1,-1.809494376E0,1.939837167E0
1.018367126E1,-7.246137261E-1,-1.278980672E-1,-2.176990986E0,2.297980139E0
1.020298915E1,-7.039548755E-1,-9.927920252E-2,-1.679209948E0,1.823500720E0
1.022230729E1,-6.385521293E-1,-1.389403939E-1,-5.631702542E-1,8.626783816E-1
1.024162544E1,-5.483387709E-1,-1.651118994E-1,7.721599936E-1,9.613367790E-1
1.026094345E1,-4.248841405E-1,-1.643234640E-1,1.912714481E0,1.966216016E0
1.028026955E1,-3.397888541E-1,-1.376196295E-1,2.418254375E0,2.445884268E0
1.029961316E1,-3.174053729E-1,-1.384349018E-1,2.070219517E0,2.098980524E0
1.031893143E1,-4.164865315E-1,-1.659386307E-1,1.076325059E0,1.165964104E0
1.033824958E1,-3.644694388E-1,-1.661938578E-1,1.069206476E0,1.141779689E0
1.035759319E1,-6.636268497E-1,-1.269620359E-1,-1.408429861E0,1.562112233E0
1.037691524E1,-6.965076923E-1,-8.795978129E-2,-2.081735849E0,2.196926042E0
1.039623338E1,-7.074538469E-1,-1.147095561E-1,-1.944230556E0,2.072120094E0
1.041555165E1,-6.379678249E-1,-1.536839455E-1,-1.037066817E0,1.227244590E0
1.043489527E1,-5.051062107E-1,-1.663402766E-1,2.290502787E-1,5.790210720E-1
1.045421354E1,-4.237091839E-1,-1.387961060E-1,1.468514442E0,1.534707952E0
1.047353568E1,-3.734262586E-1,-1.518897712E-1,2.253706932E0,2.289478676E0
1.049285395E1,-3.747379780E-1,-1.654176563E-1,2.281148911E0,2.317634981E0
1.051219769E1,-4.137953520E-1,-1.524677724E-1,1.523545265E0,1.586084232E0
1.053151609E1,-4.975142777E-1,-1.262291968E-1,2.979966402E-1,5.935118063E-1
1.055083449E1,-6.046083570E-1,-1.410015672E-1,-9.543712139E-1,1.138532881E0
1.057015289E1,-7.147205472E-1,-1.557931304E-1,-1.834388256E0,1.974861320E0
1.058949664E1,-7.149670124E-1,-1.425636262E-1,-2.026674986E0,2.153813760E0
1.060881491E1,-6.378035545E-1,-1.145678386E-1,-1.435473561E0,1.574961431E0
1.062813331E1,-5.620441437E-1,-1.270013899E-1,-2.937003672E-1,6.467479248E-1
1.064745158E1,-4.836991131E-1,-1.670191437E-1,9.730476141E-1,1.099400694E0
1.066679545E1,-4.270505607E-1,-1.669050157E-1,1.953952074E0,2.007027198E0
1.068611575E1,-3.582710922E-1,-1.536505520E-1,2.294363499E0,2.327245267E0
1.070543415E1,-3.566507399E-1,-1.403647810E-1,1.850065351E0,1.889350106E0
1.072475255E1,-4.562479854E-1,-1.547517926E-1,8.019154072E-1,9.355098405E-1
1.074409642E1,-5.259053111E-1,-1.557613164E-1,-4.363914728E-1,7.009104804E-1
1.076341482E1,-6.396230459E-1,-1.295743585E-1,-1.493058324E0,1.629457061E0
1.078273969E1,-7.244963646E-1,-1.029934436E-1,-1.971026540E0,2.102486207E0
1.080205822E1,-7.562550902E-1,-1.293566823E-1,-1.720295429E0,1.883632469E0
1.082137662E1,-6.638844013E-1,-1.685657948E-1,-7.695305347E-1,1.030210740E0
1.084072049E1,-5.405200124E-1,-1.545738876E-1,4.558318853E-1,7.237663146E-1
1.086003902E1,-4.211730063E-1,-1.142248735E-1,1.542396307E0,1.602941169E0
1.087936432E1,-3.892940581E-1,-1.680439860E-1,2.131513834E0,2.173278599E0
1.089892045E1,-3.791144788E-1,-1.676372290E-1,2.129944086E0,2.169905952E0
1.091823897E1,-4.004198611E-1,-1.554107666E-1,1.284179091E0,1.354106536E0
1.093755763E1,-5.122988820E-1,-1.292211115E-1,5.116941407E-2,5.308168697E-1
1.095690163E1,-4.254019558E-1,-1.298045665E-1,3.968223184E-2,4.465318903E-1
1.097622029E1,-7.192898989E-1,-1.568637639E-1,-1.792954445E0,1.938213053E0
1.099553894E1,-7.160719633E-1,-1.167380363E-1,-1.875054002E0,2.010525885E0
1.101485747E1,-6.306837797E-1,-1.032778472E-1,-1.242224932E0,1.396979286E0
1.103417613E1,-5.271252990E-1,-1.423756331E-1,-7.311293483E-2,5.508878316E-1
1.105352013E1,-4.692934453E-1,-1.683127731E-1,1.151990056E0,1.255247632E0
1.107285139E1,-4.111676812E-1,-1.690625995E-1,1.937940836E0,1.988279585E0
1.109217018E1,-3.853729367E-1,-1.421770900E-1,2.130935192E0,2.170163915E0
1.111148883E1,-4.134908915E-1,-1.413735598E-1,1.661771297E0,1.718268037E0
1.113080774E1,-5.098094940E-1,-1.690698713E-1,6.012946367E-1,8.062540429E-1
1.115012653E1,-6.083940864E-1,-1.573960334E-1,-6.370338798E-1,8.948346437E-1
1.116947066E1,-6.732617617E-1,-1.171417311E-1,-1.572302222E0,1.714391397E0
1.118880039E1,-6.893115640E-1,-1.032067910E-1,-1.874994159E0,2.000351261E0
1.120826340E1,-6.948293447E-1,-1.170986816E-1,-1.499781251E0,1.657058756E0
1.122758245E1,-6.443146467E-1,-1.703676134E-1,-5.350733399E-1,8.546753575E-1
1.124690136E1,-5.569672585E-1,-1.692264825E-1,6.897794604E-1,9.025773282E-1
1.126630733E1,-4.405578375E-1,-1.426130384E-1,1.665875554E0,1.729037608E0
1.128563630E1,-3.837503195E-1,-1.433699131E-1,2.089845419E0,2.129618068E0
1.130498094E1,-3.825128078E-1,-1.700166315E-1,1.851923347E0,1.898642090E0
1.132429998E1,-4.394929111E-1,-1.973823011E-1,1.036852241E0,1.143318136E0
1.134361914E1,-5.007813573E-1,-1.177321002E-1,-1.328823566E-1,5.313196175E-1
1.136293831E1,-5.837582350E-1,-7.791489363E-2,-1.217419982E0,1.352388931E0
1.138231249E1,-6.978712082E-1,-1.312814355E-1,-1.764975548E0,1.902471478E0
1.140165700E1,-7.424361110E-1,-1.851617545E-1,-1.652195454E0,1.820781720E0
1.142097617E1,-6.791844964E-1,-1.450865716E-1,-9.345034957E-1,1.164318890E0
1.144029534E1,-5.365917087E-1,-9.009823203E-2,1.264936477E-1,5.586134586E-1
1.145961451E1,-4.734974504E-1,-1.155181155E-1,1.254012942E0,1.345396867E0
1.147897304E1,-4.238955081E-1,-2.107621133E-1,1.980760455E0,2.036546108E0
1.149829246E1,-4.206795394E-1,-2.115882486E-1,1.980282426E0,2.035499778E0
1.151761176E1,-3.768988848E-1,-1.989418417E-1,1.987322092E0,2.032505774E0
1.153696437E1,-4.981652796E-1,-1.166449189E-1,3.817712665E-1,6.383760513E-1
1.155628379E1,-6.021925211E-1,-1.581920683E-1,-7.195531726E-1,9.515341986E-1
1.157563872E1,-6.763018370E-1,-1.600506604E-1,-1.585509419E0,1.731138500E0
1.159495840E1,-7.023081183E-1,-1.192416102E-1,-1.791646004E0,1.928069153E0
1.161427795E1,-6.437124610E-1,-1.179129928E-1,-1.255901694E0,1.416177345E0
1.163359763E1,-5.690001845E-1,-1.582674682E-1,-2.926986516E-1,6.591527153E-1
1.165294265E1,-4.778611660E-1,-1.717160642E-1,7.952266335E-1,9.435163482E-1
1.167227532E1,-4.084829986E-1,-1.708656400E-1,1.690342903E0,1.747373045E0
1.169159526E1,-3.920004368E-1,-1.159315556E-1,2.048158884E0,2.088554352E0
1.171091506E1,-4.330939353E-1,-1.303683817E-1,1.676333547E0,1.736277752E0
1.173023500E1,-5.274593830E-1,-1.714715809E-1,7.809038162E-1,9.578239264E-1
1.174958041E1,-6.044676304E-1,-1.848575473E-1,-2.934326828E-1,6.968903560E-1
1.176890034E1,-6.534988880E-1,-1.449985653E-1,-1.270009279E0,1.435621451E0
1.178822028E1,-6.473669410E-1,-7.869602740E-2,-1.764455199E0,1.881111153E0
1.180756556E1,-6.994974017E-1,-1.182503849E-1,-1.568999410E0,1.721928836E0
1.182688550E1,-6.659284830E-1,-1.711715758E-1,-7.011087537E-1,9.819948764E-1
1.184620556E1,-5.604001284E-1,-1.714749634E-1,4.003487527E-1,7.097401572E-1
1.186554756E1,-4.483394027E-1,-1.447802633E-1,1.336082578E0,1.416716697E0
1.188490271E1,-4.023853838E-1,-1.574934572E-1,1.925093651E0,1.972993601E0
1.190422335E1,-4.016463757E-1,-1.844532043E-1,1.893622398E0,1.944517571E0
1.192355609E1,-4.156578481E-1,-1.589123756E-1,1.189127684E0,1.269665010E0
1.194289910E1,-4.446587563E-1,-8.705122024E-2,9.462583065E-2,4.628751152E-1
1.196221843E1,-5.321424603E-1,-8.441481739E-2,-8.955286741E-1,1.045118685E0
