"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.125931383E0,3.375619054E-1,-3.450351208E-2,2.023463726E0,2.051717325E0
6.145235910E0,5.692956448E-1,-1.065704525E-1,6.171020031E0,6.198140287E0
6.164586580E0,4.997112453E-1,2.559384331E-2,3.975483179E0,4.006848248E0
6.183898992E0,6.609857082E-2,2.818579040E-2,-7.859939337E-1,7.892717679E-1
6.203211017E0,-3.980171680E-1,-6.275641173E-2,-4.766504765E0,4.783505378E0
6.222557074E0,-3.706023991E-1,4.453783482E-2,-5.229363918E0,5.242668857E0
6.241860062E0,5.921305344E-2,7.617631555E-2,-3.048375845E-1,3.197420361E-1
6.261185367E0,5.301228762E-1,-4.101835936E-2,5.285615921E0,5.312292202E0
6.280534147E0,6.567994356E-1,-2.938733250E-2,5.200314045E0,5.241709195E0
6.299852060E0,3.313310444E-1,-2.467455342E-2,9.023795724E-1,9.616017821E-1
6.319169343E0,-2.072910964E-1,-7.786304504E-2,-3.472565174E0,3.479617959E0
6.338516306E0,-4.856251478E-1,7.132691890E-2,-5.556006432E0,5.577645272E0
6.357841107E0,-1.613333821E-1,1.228390187E-1,-2.459752798E0,2.468096779E0
6.377178676E0,3.725957870E-1,-7.847299427E-2,3.690275192E0,3.709867467E0
6.396492681E0,6.171979904E-1,-1.196915358E-1,5.828762531E0,5.862570432E0
6.415809121E0,5.021567345E-1,3.906603158E-2,2.430093050E0,2.481741278E0
6.435145585E0,2.322913334E-2,1.975028776E-2,-2.041930676E0,2.042158307E0
6.454469560E0,-4.162409902E-1,7.382777520E-3,-5.134142876E0,5.150993510E0
6.473782836E0,-3.336569667E-1,7.514294982E-2,-3.987335205E0,4.001976446E0
6.493107358E0,-4.402983189E-1,8.601476997E-2,-3.984075546E0,4.009254184E0
6.512452180E0,1.181009039E-1,-3.887404129E-2,1.620467186E0,1.625230112E0
6.531681402E0,5.209559202E-1,3.978420421E-2,3.811664581E0,3.847306166E0
6.551004732E0,1.217910126E-1,1.398849860E-2,-5.540897250E-1,5.674893411E-1
6.570346812E0,-3.417303562E-1,-4.895764962E-2,-4.221404076E0,4.235496294E0
6.589663420E0,-3.469977081E-1,7.334347069E-2,-4.793311596E0,4.806414748E0
6.608980156E0,8.205416799E-2,5.042792484E-2,-5.128288865E-1,5.217943359E-1
6.628322236E0,4.616457820E-1,-1.095148548E-1,4.615428925E0,4.639751555E0
6.647638844E0,5.271826982E-1,-5.085198209E-2,4.834899426E0,4.863821540E0
6.666965301E0,2.467454225E-1,2.179582790E-2,1.014927864E0,1.044718589E0
6.686307509E0,-1.685653925E-1,2.782284468E-2,-2.994636059E0,2.999505547E0
6.705624373E0,-3.908913434E-1,6.193583459E-2,-4.861560345E0,4.877642984E0
6.724941237E0,-1.114609465E-1,2.884680033E-2,-2.407783031E0,2.410534133E0
6.744283445E0,3.247159719E-1,-7.899814099E-2,2.787875652E0,2.807834009E0
6.763597559E0,5.277728438E-1,-6.241551042E-2,5.244183540E0,5.271043623E0
6.782914423E0,4.301712811E-1,8.848901093E-2,2.747826815E0,2.782701896E0
6.802256631E0,7.422539592E-2,1.215393748E-2,-1.414619088E0,1.416617200E0
6.821573495E0,-3.726629317E-1,-4.752948135E-2,-4.398353100E0,4.414368211E0
6.840890103E0,-3.642618358E-1,2.920011617E-2,-3.864977121E0,3.882214250E0
6.860232439E0,9.366638213E-2,2.815636061E-2,4.860254228E-1,4.957689819E-1
6.879549175E0,4.812702239E-1,-4.975775629E-2,4.698954105E0,4.723797894E0
6.898866167E0,5.624124408E-1,-3.237397969E-2,4.245623589E0,4.282834982E0
6.918208247E0,2.364391685E-1,-1.921917871E-2,3.167387545E-1,3.957224985E-1
6.937524983E0,-2.172447741E-1,-1.943565905E-2,-3.444825649E0,3.451723742E0
6.956844346E0,-4.123778641E-1,5.693642050E-2,-4.520068169E0,4.539197452E0
6.976186682E0,-1.048903987E-1,5.026070029E-2,-1.478192568E0,1.482761411E0
6.995503674E0,3.400560021E-1,-7.722997665E-2,3.240438938E0,3.259148212E0
7.014820410E0,5.261781216E-1,-7.108344138E-2,4.833610535E0,4.862685171E0
7.034137402E0,4.305366874E-1,4.705012962E-2,2.076116323E0,2.120809879E0
7.053479482E0,5.184372663E-1,4.848383740E-2,2.073522568E0,2.137901710E0
7.072796730E0,2.249850892E-2,3.403118253E-2,-1.932884693E0,1.933315169E0
7.092113466E0,-2.167643756E-1,-1.153730042E-2,-3.062252045E0,3.069936072E0
7.111430202E0,2.408012003E-1,1.062727720E-2,1.287543535E0,1.309910879E0
7.130809876E0,5.005871654E-1,3.703891300E-3,4.561762333E0,4.589147722E0
7.150132353E0,4.216480553E-1,-4.473086074E-2,3.484330177E0,3.510034860E0
7.169468469E0,5.840423331E-2,-4.747355729E-2,-2.809562385E-1,2.908628561E-1
7.188810933E0,-2.637543678E-1,8.468546905E-3,-3.539662600E0,3.549485794E0
7.208127925E0,-2.968966961E-1,9.930098057E-2,-3.934753180E0,3.947187723E0
7.227444917E0,3.103057854E-2,1.841519400E-2,-7.444504499E-1,7.453244184E-1
7.246761653E0,3.514682055E-1,-9.432020783E-2,3.415661335E0,3.434991784E0
7.266109870E0,4.471077919E-1,-5.410321057E-2,4.398285389E0,4.421283399E0
7.285426990E0,2.447227687E-1,4.805148020E-2,1.424141049E0,1.445813234E0
7.304743982E0,-1.240220144E-1,3.459050506E-2,-2.380918980E0,2.384397859E0
7.324060974E0,-3.385690749E-1,-7.324533537E-3,-4.139275551E0,4.153105435E0
7.343403566E0,-1.348997205E-1,4.523595795E-3,-2.326169729E0,2.330082403E0
7.362720814E0,2.048275471E-1,6.941587199E-4,1.808315635E0,1.819879183E0
7.382037806E0,4.506738782E-1,-3.987959027E-2,4.316381454E0,4.340028362E0
7.401366372E0,3.982599676E-1,-6.177113578E-2,2.867759705E0,2.895940676E0
7.420708708E0,8.652335405E-2,-7.583041210E-3,-7.463008761E-1,7.513380005E-1
7.440027416E0,-2.427037060E-1,4.465492070E-2,-3.553378582E0,3.561937464E0
7.459355276E0,-2.942046821E-1,4.293493181E-2,-3.415554047E0,3.428470395E0
7.478674267E0,1.553994324E-2,-1.829613186E-2,-1.009031311E-1,1.037192371E-1
7.498009377E0,3.317023814E-1,-6.860111654E-2,3.539850712E0,3.556019635E0
7.517325049E0,4.627048075E-1,-1.926655695E-2,3.891691923E0,3.919149520E0
7.536639975E0,2.676712275E-1,4.599076696E-3,8.762196898E-1,9.162041161E-1
7.555956967E0,-1.366347969E-1,4.138993099E-3,-2.586051226E0,2.589661588E0
7.575303887E0,-3.441781700E-1,-1.117826626E-2,-3.797931433E0,3.813511077E0
7.594621661E0,-1.757990122E-1,3.229987994E-2,-1.710553169E0,1.719866483E0
7.613940587E0,2.676685750E-1,-1.878448762E-2,2.065003872E0,2.082364117E0
7.633165351E0,1.854521185E-1,-1.582942531E-2,2.068685770E0,2.077042097E0
7.652497557E0,3.259099126E-1,-2.041325904E-2,2.420128822E0,2.442060091E0
7.671815061E0,-7.026966661E-3,3.128196299E-2,-1.085437179E0,1.085910589E0
7.691132309E0,-2.861763835E-1,1.681574620E-2,-3.539473772E0,3.551063823E0
7.710449813E0,-2.202227414E-1,1.776953111E-3,-2.953214407E0,2.961414619E0
7.729792661E0,1.074903533E-1,-8.450244553E-3,3.466753960E-1,3.630556608E-1
7.749109909E0,3.814305663E-1,-3.030665405E-2,3.484294891E0,3.505241598E0
7.768442327E0,4.064902067E-1,-1.873844676E-2,3.457170010E0,3.481035750E0
7.787759831E0,1.418704838E-1,-9.174025618E-3,5.103523731E-1,5.297838632E-1
7.807077591E0,-2.025214881E-1,-1.025879476E-2,-2.639751196E0,2.647528389E0
7.826420695E0,-3.046052754E-1,4.292536527E-2,-3.512137651E0,3.525583334E0
7.845738199E0,-4.475442693E-2,2.971595712E-2,-1.317061067E0,1.318156231E0
7.865064528E0,2.792750895E-1,-1.952047832E-2,2.188242197E0,2.206077863E0
7.884382032E0,3.930661380E-1,-5.865548551E-2,3.784699202E0,3.805507785E0
7.903740396E0,2.551377118E-1,-8.319403045E-3,2.051923037E0,2.067740944E0
7.923058412E0,-5.718416721E-2,1.657211222E-2,-1.276235938E0,1.277623901E0
7.942375916E0,-2.688809037E-1,1.572867855E-2,-3.389458179E0,3.400142803E0
7.961710495E0,-2.384523600E-1,1.562189311E-2,-2.597284794E0,2.608254564E0
7.981028511E0,7.699514180E-2,-2.005428448E-2,6.081995368E-1,6.133816942E-1
8.000371871E0,3.554452956E-1,-3.231644258E-2,3.389556885E0,3.408295994E0
8.019689631E0,4.048408270E-1,-8.731477894E-3,3.114317656E0,3.140532884E0
8.039007391E0,1.541241109E-1,-8.912503719E-3,2.221777588E-1,2.705487586E-1
8.058342692E0,-1.703608483E-1,4.986452404E-3,-2.612911940E0,2.618464529E0
8.077686308E0,-2.746838629E-1,1.605509408E-2,-3.170533180E0,3.182450257E0
8.097004580E0,-8.340647072E-2,4.117533937E-2,-8.922516108E-1,8.970869439E-1
8.116322852E0,2.245325744E-1,-1.976331510E-2,2.108351469E0,2.120365861E0
8.135640868E0,3.950832486E-1,-5.876668170E-2,3.633490324E0,3.655379082E0
8.154959396E0,2.708438933E-1,-2.644876391E-2,1.667881489E0,1.689936275E0
8.174303012E0,-1.036604121E-2,5.650705099E-2,-1.658801794E0,1.659796341E0
8.193621028E0,-4.768546820E-1,1.410342753E-1,-4.696568966E0,4.722821308E0
8.212939556E0,-5.237342119E-1,1.562991142E-1,-4.695437908E0,4.727141217E0
8.232257572E0,-2.545754611E-1,-2.436136901E-1,-4.955324233E-1,6.080367406E-1
8.251601188E0,3.613366485E-1,7.264072448E-2,2.995651007E0,3.018238858E0
8.270935806E0,3.142113984E-1,-8.073513955E-2,3.224745274E0,3.241022839E0
