"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.087293093E0,-1.788859814E-1,8.056199178E-3,-3.327103853E0,3.331919139E0
6.106610597E0,1.860249043E-1,-1.019010087E-3,7.762616873E-2,2.015741190E-1
6.125928101E0,4.059635103E-1,-3.758601472E-2,3.487552881E0,3.511302348E0
6.145275624E0,4.659215212E-1,-6.430351734E-2,5.366490841E0,5.387062442E0
6.164593256E0,4.343501925E-1,-6.521994621E-2,5.023588657E0,5.042752892E0
6.183910888E0,3.420162797E-1,-2.557889558E-2,2.637860775E0,2.660063699E0
6.203253992E0,1.027685106E-1,2.467241511E-2,-8.528961539E-1,8.594195391E-1
6.222571624E0,-2.330496311E-1,2.003479563E-2,-3.955384254E0,3.962294553E0
6.241925103E0,-4.113524258E-1,-2.192081511E-2,-5.266287327E0,5.282373855E0
6.261268207E0,-3.987071812E-1,7.393163163E-3,-4.362162590E0,4.380352102E0
6.280598235E0,-1.048274785E-1,3.849468008E-2,-1.639131188E0,1.642930824E0
6.299926038E0,1.895458549E-1,2.298424486E-3,1.865350842E0,1.874957781E0
6.319269142E0,3.590408862E-1,-6.481532753E-2,4.588484287E0,4.602966374E0
6.338586902E0,4.708656073E-1,-1.068706065E-1,5.308663368E0,5.330576189E0
6.357904534E0,5.040371418E-1,-4.010920599E-2,3.877438784E0,3.910267729E0
6.377247638E0,3.364239931E-1,-2.996931318E-3,8.503680825E-1,9.145031222E-1
6.396565398E0,-1.896778867E-2,3.320720419E-2,-2.497282982E0,2.497575782E0
6.415883030E0,-3.326833546E-1,4.577530548E-3,-4.734562397E0,4.746238538E0
6.435238535E0,-4.277186990E-1,-7.933192886E-3,-4.896098137E0,4.914751590E0
6.454554151E0,-2.405693233E-1,2.215769514E-2,-3.035198450E0,3.044797891E0
6.473864585E0,6.286094338E-2,1.302006282E-2,1.674885452E-1,1.793695431E-1
6.493186487E0,2.925969064E-1,-3.860955685E-2,3.356969118E0,3.369917700E0
6.512527833E0,4.140029848E-1,-6.640911847E-2,5.051531792E0,5.068903440E0
6.531844105E0,4.146488011E-1,-3.980787843E-2,4.667301178E0,4.685853026E0
6.551157972E0,5.673393011E-1,-4.124313593E-2,4.653045177E0,4.687686455E0
6.570500948E0,4.889715090E-2,-3.888665000E-3,-8.937887549E-1,8.951337283E-1
6.589823728E0,-2.349435836E-1,5.551691167E-3,-3.723194122E0,3.730603675E0
6.609142375E0,-3.696380556E-1,1.773078367E-2,-4.938543797E0,4.952389474E0
6.628455038E0,-2.819989622E-1,3.256484121E-2,-4.037322998E0,4.047290560E0
6.647797224E0,9.534201672E-5,2.211314812E-2,-1.413334608E0,1.413507593E0
6.667096104E0,2.423652858E-1,-5.495712161E-2,1.857311130E0,1.873863882E0
6.686413736E0,3.743232489E-1,-7.993967831E-2,4.310394287E0,4.327355677E0
6.705756840E0,4.384273589E-1,-3.990539163E-2,4.927833557E0,4.947459404E0
6.725074472E0,3.847469687E-1,-1.380567346E-2,3.529131413E0,3.550068922E0
6.744385381E0,1.850400567E-1,-1.608295739E-2,6.935129762E-1,7.179545475E-1
6.763742639E0,-1.216175407E-1,-2.035277337E-2,-2.411398411E0,2.414549100E0
6.783060143E0,-3.368565738E-1,4.082362633E-3,-4.460583210E0,4.473286442E0
6.802389492E0,-3.559171259E-1,3.127624467E-2,-4.556225777E0,4.570213182E0
6.821728174E0,-1.285682172E-1,4.669143632E-2,-2.739302635E0,2.742715589E0
6.841044902E0,4.763811827E-2,-2.874890342E-2,2.902038395E-1,2.954896923E-1
6.860362406E0,2.384302765E-1,-6.740634143E-2,3.192169189E0,3.201770877E0
6.879684981E0,3.957723677E-1,-4.119583964E-2,4.722321510E0,4.739056162E0
6.898995162E0,4.431455135E-1,-2.863445878E-2,4.250651360E0,4.273784606E0
6.918337314E0,3.562844396E-1,-3.049460053E-2,2.110458851E0,2.140538503E0
6.937653475E0,1.107293367E-1,-3.466650099E-2,-9.261105061E-1,9.333506424E-1
6.956973372E0,-1.884782165E-1,3.154183971E-3,-3.574684620E0,3.579651396E0
6.976317438E0,-3.673717678E-1,4.405346513E-2,-4.623900414E0,4.638680605E0
6.995638246E0,-3.363468945E-1,3.247155994E-2,-3.692552328E0,3.707981436E0
7.014954514E0,-1.107885167E-1,-1.812725142E-2,-1.201923251E0,1.207154586E0
7.034269578E0,1.483825147E-1,-4.179253429E-2,1.836923003E0,1.843380076E0
7.053614127E0,3.567667007E-1,-4.132052884E-2,4.066982269E0,4.082809651E0
7.072936018E0,4.349258542E-1,-2.882944234E-2,4.568594933E0,4.589341052E0
7.092253650E0,3.038077652E-1,-4.287691414E-2,3.214541674E0,3.229150935E0
7.111601153E0,1.174071655E-1,-4.463498294E-2,5.300396681E-1,5.447189862E-1
7.130923253E0,-1.134089902E-1,-8.027447388E-3,-2.370252132E0,2.372977288E0
7.150183665E0,-3.018492758E-1,5.714931712E-2,-4.214666367E0,4.225848035E0
7.169525577E0,-3.414883018E-1,4.381094873E-2,-4.228335381E0,4.242328812E0
7.188880478E0,-1.510442495E-1,-2.193193696E-2,-2.424899101E0,2.429697723E0
7.208207591E0,1.180841252E-1,-4.553244263E-2,4.064290226E-1,4.256778293E-1
7.227530981E0,3.046819270E-1,-2.908547223E-2,3.077019691E0,3.092204266E0
7.246868684E0,3.880236149E-1,-2.900494449E-2,4.420714378E0,4.437805677E0
7.266185528E0,3.391441703E-1,-5.684449524E-2,3.954403162E0,3.969326698E0
7.285506697E0,2.119693011E-1,-5.809837207E-2,1.843961000E0,1.857013349E0
7.304855785E0,-1.701452304E-3,-7.278089877E-3,-1.030215025E0,1.030242138E0
7.324171280E0,-2.346968055E-1,4.348588735E-2,-3.422358990E0,3.430672626E0
7.343373897E0,-3.636633754E-1,2.935285494E-2,-4.296629429E0,4.312091962E0
7.362696587E0,-2.512998879E-1,-1.006104425E-2,-3.354128599E0,3.363544487E0
7.382014091E0,8.550750092E-3,-3.460731357E-2,-9.891469479E-1,9.897891017E-1
7.401357323E0,1.536620706E-1,-1.674702577E-2,1.836462498E0,1.842956049E0
7.420674955E0,3.327743113E-1,-2.983047068E-2,3.874629736E0,3.889008124E0
7.439992715E0,3.750982583E-1,-5.763061345E-2,4.266838074E0,4.283681494E0
7.459311822E0,3.493973911E-1,-7.244456559E-2,2.906251669E0,2.928075394E0
7.478629582E0,2.094412148E-1,-2.151795663E-2,3.458615839E-1,4.049060140E-1
7.497972686E0,-5.534892157E-2,4.304928333E-2,-2.345834732E0,2.346882471E0
7.517290446E0,-3.064046204E-1,1.535237022E-2,-3.996556759E0,4.008314535E0
7.536608206E0,-3.795005381E-1,-3.750561178E-2,-3.871445894E0,3.890182597E0
7.555972802E0,-2.086014152E-1,-8.370249532E-3,-2.146918058E0,2.157044682E0
7.575315906E0,5.607154965E-2,2.175514400E-2,4.949438572E-1,4.985847237E-1
7.594633538E0,2.337238640E-1,-1.677732356E-2,2.985722303E0,2.994903337E0
7.613951298E0,3.408806026E-1,-7.117123157E-2,4.214346409E0,4.228709092E0
7.633294402E0,3.610551655E-1,-7.281097025E-2,3.634081364E0,3.652698951E0
7.652615250E0,2.693039477E-1,-2.079891972E-2,1.577690840E0,1.600645369E0
7.671961695E0,6.278757751E-2,3.330836305E-3,-1.089164734E0,1.090978090E0
7.691304799E0,1.302242577E-1,2.056578640E-3,-1.092525840E0,1.100261468E0
7.710622559E0,-1.945235133E-1,1.215964672E-3,-3.260625124E0,3.266422672E0
7.729979713E0,-2.468360662E-1,2.547989367E-3,-3.026180267E0,3.036231471E0
7.749301817E0,5.319928285E-3,4.798755981E-3,-7.701581717E-1,7.701914951E-1
7.768619705E0,2.083837241E-1,-1.926828735E-2,1.885123730E0,1.896704120E0
7.787962937E0,3.151967525E-1,-5.855711550E-2,3.707628250E0,3.721462773E0
7.807280697E0,3.367748260E-1,-5.881533399E-2,3.981881618E0,3.996530714E0
7.826615846E0,2.396945059E-1,-3.283865750E-2,2.611256838E0,2.622440487E0
7.845922472E0,6.502018869E-2,-8.119775914E-3,1.874560118E-1,1.985782265E-1
7.865270251E0,-1.486430317E-1,-1.124650054E-2,-2.288094521E0,2.292945217E0
7.884588267E0,-2.942593992E-1,-1.290343143E-2,-3.736584902E0,3.748175799E0
7.903906155E0,-2.784334421E-1,1.475453749E-2,-3.586270809E0,3.597093437E0
7.923224171E0,-9.670241922E-2,1.654463634E-2,-1.877872229E0,1.880433245E0
7.942578861E0,1.124353111E-1,-3.477223963E-2,6.666254997E-1,6.769345350E-1
7.961899109E0,2.322891057E-1,-7.292333990E-2,2.953613758E0,2.963631265E0
7.981210988E0,3.128631413E-1,-4.557944834E-2,3.940700531E0,3.953363316E0
8.000527481E0,3.536037803E-1,-2.017828263E-2,3.291850328E0,3.310849042E0
8.019878862E0,2.402838022E-1,-3.549584746E-2,1.345312834E0,1.367063598E0
8.039189946E0,2.045151219E-2,-2.483459748E-2,-1.157182574E0,1.157629704E0
8.058456718E0,-1.965416521E-1,2.181500749E-4,-3.136802197E0,3.142953498E0
8.077774862E0,-3.291783333E-1,1.422571391E-2,-3.735654593E0,3.750156794E0
8.097118350E0,-2.637951970E-1,2.991481684E-2,-2.708507299E0,2.721487570E0
8.116436494E0,-7.480311394E-2,-2.166378871E-2,-4.913541973E-1,4.974874599E-1
8.135754766E0,1.453685164E-1,-4.680163786E-2,1.931345940E0,1.937374393E0
8.155102974E0,2.817244828E-1,-4.639452696E-2,3.558403015E0,3.569839374E0
8.174421118E0,3.349518478E-1,-4.716244340E-2,3.690916300E0,3.706383705E0
8.193739390E0,2.877421975E-1,-4.872054979E-2,2.290672541E0,2.309188159E0
8.213057790E0,1.250642091E-1,-1.067462657E-2,-2.254789323E-2,1.275280814E-1
8.232401406E0,1.988501549E-1,-1.215275563E-2,-2.676019073E-2,2.010104012E-1
8.251717623E0,-7.980410010E-2,-2.711597190E-4,-2.292079926E0,2.293468804E0
8.271035895E0,-2.601124048E-1,3.166485112E-4,-3.244746923E0,3.255156089E0
8.290379383E0,-8.997080475E-2,-2.500684373E-2,-1.563434482E0,1.566220759E0
8.309697655E0,1.296136975E-1,-8.786019869E-3,8.035797477E-1,8.140130930E-1
8.329015927E0,2.632513046E-1,-3.399881721E-2,2.857950211E0,2.870250263E0
8.348334777E0,2.868764997E-1,-4.706296325E-2,3.721360922E0,3.732698777E0
8.367678521E0,2.527251244E-1,-6.138293818E-2,3.022334814E0,3.033503846E0
8.386996665E0,1.531933695E-1,-3.574348241E-2,1.077287674E0,1.088712330E0
8.406315065E0,-4.116203263E-2,2.007530769E-3,-1.276269913E0,1.276935094E0
8.425658681E0,-2.484162003E-1,1.306025218E-2,-3.053328753E0,3.063445389E0
8.444976953E0,-3.142660856E-1,-6.125464570E-4,-3.463299274E0,3.477528636E0
8.464296700E0,-1.830771416E-1,-1.266084798E-2,-2.383766174E0,2.390819673E0
8.483614972E0,2.670937590E-2,2.986299573E-3,-2.912804186E-1,2.925176764E-1
8.502933244E0,2.002181858E-1,-2.188516967E-2,1.953909755E0,1.964263122E0
8.522276988E0,2.663789392E-1,-4.767223448E-2,3.419807911E0,3.430498000E0
8.541595260E0,2.655214369E-1,-6.165381148E-2,3.433509588E0,3.444312837E0
8.560911027E0,2.494963408E-1,-5.060636997E-2,2.003403902E0,2.019513957E0
8.580229299E0,1.034602225E-1,1.348706312E-3,-1.999457628E-1,2.251313943E-1
8.599547699E0,-1.218527034E-1,-5.752929719E-4,-2.290126324E0,2.293365865E0
8.618891315E0,-2.975054383E-1,-1.444462035E-2,-3.340242147E0,3.353496047E0
8.638209587E0,-2.853131294E-1,3.379770496E-4,-2.941836119E0,2.955639262E0
8.657526390E0,-1.237752885E-1,2.426025691E-3,-1.285518408E0,1.291465750E0
8.676844662E0,6.904767454E-2,-2.244483307E-2,9.455924630E-1,9.483756945E-1
8.696188278E0,1.927703321E-1,-4.828293994E-2,2.806146383E0,2.813174216E0
8.715506550E0,2.865448892E-1,-6.216509268E-2,3.500929594E0,3.513186658E0
8.734824694E0,2.960885763E-1,-3.636265919E-2,2.716609955E0,2.732939870E0
8.754173113E0,1.816059649E-1,-1.127013750E-2,8.125472069E-1,8.326708269E-1
8.773491385E0,-3.655272350E-2,-2.722755261E-2,-1.347719431E0,1.348489935E0
8.792809657E0,-2.250068486E-1,-2.838307060E-2,-2.903962851E0,2.912805163E0
8.812128057E0,-2.250225991E-1,-2.838420123E-2,-2.903962135E0,2.912805678E0
8.831446457E0,-1.962585598E-1,1.444472838E-2,-2.093166590E0,2.102396833E0
8.850821007E0,3.704398498E-2,-1.152281929E-2,-7.220513374E-2,8.196714906E-2
8.870150391E0,1.689164340E-1,-4.990800098E-2,2.008731842E0,2.016439234E0
8.889449331E0,2.618215382E-1,-4.888939485E-2,3.255534172E0,3.266411400E0
8.908767731E0,2.419088334E-1,-4.959623516E-2,3.118664503E0,3.128425795E0
8.928111475E0,1.605922729E-1,-3.724550083E-2,1.721156716E0,1.729033703E0
8.947429875E0,3.514041658E-3,-3.909174725E-2,-3.596448600E-1,3.617802351E-1
8.966750479E0,-1.674803942E-1,1.283904258E-2,-2.260560513E0,2.266792526E0
8.986094351E0,-2.570587993E-1,3.854738921E-2,-3.162517786E0,3.173181979E0
9.005412751E0,-2.225950956E-1,-1.559348544E-3,-2.656927109E0,2.666235674E0
9.024731023E0,-9.004843235E-2,-4.017831758E-2,-1.002535343E0,1.007372886E0
9.044049423E0,1.077248901E-1,-5.131956562E-2,1.104890823E0,1.111315473E0
9.063396303E0,2.272596657E-1,-2.284391411E-2,2.721328020E0,2.730896372E0
9.082714703E0,2.738783956E-1,-2.275999077E-2,3.255682945E0,3.267261672E0
9.102033231E0,1.943071932E-1,-5.071306974E-2,2.433426857E0,2.441698869E0
9.121394044E0,1.370632201E-1,-5.340464786E-2,6.075802445E-1,6.251336947E-1
9.140724275E0,-1.158180013E-1,-2.761576883E-2,-1.412880778E0,1.417888759E0
9.159956580E0,-2.118441463E-1,1.097326819E-2,-2.821566820E0,2.829529586E0
9.179300452E0,-2.710247636E-1,2.547052875E-2,-2.956187248E0,2.968694362E0
9.198618980E0,-2.017883956E-1,-1.352031622E-2,-1.778719664E0,1.790180158E0
9.217937508E0,-2.616891451E-2,-5.202374980E-2,1.376732439E-1,1.494831252E-1
9.237281252E0,1.240778863E-1,-5.049585924E-2,2.053423643E0,2.057788573E0
9.256598431E0,2.399784923E-1,-3.681606799E-2,3.105223894E0,3.114700713E0
9.275979103E0,2.676777244E-1,-5.132268369E-2,2.868828773E0,2.881746678E0
9.295297503E0,2.111631930E-1,-5.278515816E-2,1.470000863E0,1.486027828E0
9.314766081E0,4.495887458E-2,-2.792198025E-2,-5.137773752E-1,5.164960103E-1
9.333982592E0,-1.648117453E-1,1.077789534E-2,-2.262095690E0,2.268117277E0
9.353294072E0,-2.916482091E-1,-2.790208673E-3,-2.984439611E0,2.998657409E0
9.372612472E0,-2.715239823E-1,-2.829169109E-2,-2.381160736E0,2.396758675E0
9.391956088E0,-3.323282897E-1,-2.732316963E-2,-2.377514601E0,2.400784106E0
9.411274488E0,-1.798110455E-1,-3.923051432E-2,-7.473525405E-1,7.696797159E-1
9.430592888E0,2.313951701E-1,-1.058034319E-2,2.666488886E0,2.676531085E0
9.449955558E0,2.201412320E-1,-5.090951174E-2,3.063693762E0,3.072014552E0
9.469281556E0,1.585977226E-1,-6.521883607E-2,2.159427643E0,2.166225861E0
9.488590338E0,6.115382165E-2,-2.653476223E-2,3.794053197E-1,3.852171856E-1
9.507937816E0,-9.661611915E-2,1.200388465E-2,-1.508544922E0,1.511683349E0
9.527258646E0,-2.330079824E-1,-3.038422670E-3,-2.711561441E0,2.721556063E0
9.546568093E0,-2.458861768E-1,-1.647109352E-2,-2.711599827E0,2.722775226E0
9.565907164E0,-1.221724004E-1,-1.524385065E-2,-1.535883784E0,1.540810653E0
9.585220619E0,5.090650544E-2,-1.332654431E-2,2.974446416E-1,3.020635428E-1
9.604538379E0,1.639681607E-1,-3.877028450E-2,2.077259302E0,2.084081309E0
9.623888052E0,2.127527893E-1,-5.150241032E-2,2.954172134E0,2.962270961E0
9.643210533E0,2.085198909E-1,-5.197105184E-2,2.625248909E0,2.634029873E0
9.662524158E0,1.277814209E-1,-2.622764558E-2,1.200798512E0,1.207863008E0
9.681841763E0,-4.437045753E-2,-9.600901976E-4,-6.742205024E-1,6.756796172E-1
9.701178210E0,-1.860497445E-1,-1.671497524E-2,-2.220847368E0,2.228689510E0
9.720484526E0,-2.677188814E-1,-3.021584637E-2,-2.779285908E0,2.792313835E0
9.739826608E0,-2.091810554E-1,1.172202826E-2,-2.121246815E0,2.131568007E0
9.759148562E0,-7.305593789E-2,1.347579528E-2,-5.332959890E-1,5.384453352E-1
9.778472078E0,5.801190436E-2,-3.897553682E-2,1.327889919E0,1.329727834E0
9.797816685E0,1.774622500E-1,-6.536391377E-2,2.640407085E0,2.647171107E0
9.817140222E0,2.412708998E-1,-5.280776694E-2,2.856318235E0,2.866976486E0
9.836454463E0,1.980794072E-1,-4.067767411E-2,1.854410648E0,1.865403168E0
9.855786220E0,8.974837512E-2,-1.433832222E-3,1.431375146E-1,1.689531734E-1
9.875102134E0,-6.826436520E-2,-3.043388017E-2,-1.551764488E0,1.553563411E0
9.894435238E0,-2.231951356E-1,-1.771906763E-2,-2.602399826E0,2.612013570E0
9.913751836E0,-2.541991174E-1,1.020497922E-2,-2.491082191E0,2.504039101E0
9.933071809E0,-1.689367443E-1,-1.656470122E-3,-1.258874536E0,1.270160409E0
9.952417456E0,-2.313071191E-1,-6.968409871E-4,-1.254565001E0,1.275710316E0
9.971728620E0,-6.725602597E-2,-3.997106850E-2,5.245189071E-1,5.303217356E-1
9.991027839E0,2.345040143E-1,-3.947551921E-2,2.790009737E0,2.800125851E0
1.001038368E1,1.838581115E-1,-4.030025378E-2,2.337829113E0,2.345393971E0
1.002969786E1,7.593864202E-2,-5.520127714E-2,9.271562696E-1,9.318973154E-1
1.004904452E1,-7.640013099E-2,-2.968616597E-2,-8.246004581E-1,8.286640840E-1
1.006834891E1,-1.740515530E-1,9.197043255E-3,-2.205704927E0,2.212580565E0
1.008767585E1,-2.291890681E-1,2.207707986E-2,-2.615708590E0,2.625823005E0
1.010701331E1,-1.848526448E-1,-3.118834272E-2,-1.877472401E0,1.886808371E0
1.012632642E1,-3.314026073E-2,-4.265976325E-2,-2.772735059E-1,2.824866888E-1
1.014566818E1,1.226895824E-1,-2.757531404E-2,1.433820128E0,1.439323901E0
1.016498136E1,1.963237524E-1,-4.052916914E-2,2.529792309E0,2.537722356E0
1.018430382E1,1.919315904E-1,-4.032379761E-2,2.611898661E0,2.619251488E0
1.020363910E1,1.245632246E-1,-5.475964025E-2,1.625444293E0,1.631129598E0
1.022295363E1,5.561427213E-3,-2.959216014E-2,-4.464687407E-2,5.385135819E-2
1.024224214E1,-1.180233955E-1,9.175947867E-3,-1.645071745E0,1.649325549E0
1.026158063E1,-2.239908725E-1,-5.285584833E-3,-2.492689848E0,2.502739005E0
1.028089787E1,-2.462761700E-1,-1.815574430E-2,-2.258443832E0,2.271904515E0
1.030021512E1,-1.318978667E-1,-1.651558094E-2,-9.989141822E-1,1.007719879E0
1.031953224E1,2.841613069E-2,-2.832254022E-2,6.846203208E-1,6.857948865E-1
1.033887483E1,1.325561106E-1,-2.728482708E-2,2.107187510E0,2.111529016E0
1.035818434E1,1.970915943E-1,-5.460523069E-2,2.665931940E0,2.673765124E0
1.037750146E1,1.964848787E-1,-5.558805913E-2,2.115474224E0,2.125306456E0
1.039684380E1,1.283977926E-1,-3.016587533E-2,6.908377409E-1,7.033155461E-1
1.041617912E1,-2.638074756E-2,-5.014711060E-3,-9.774552584E-1,9.778240503E-1
1.043549599E1,-1.894394308E-1,7.687339559E-3,-2.192708015E0,2.200889555E0
1.045482120E1,-2.612209618E-1,-1.898430288E-2,-2.423329353E0,2.437441681E0
1.047415813E1,-2.070305347E-1,-3.129261360E-2,-1.601302743E0,1.614933851E0
1.049347512E1,-3.237825260E-2,-1.621332578E-2,-6.818985939E-2,7.720803130E-2
1.051279211E1,1.198690236E-1,-1.486753486E-2,1.519114256E0,1.523908708E0
1.053212808E1,9.291284531E-2,-1.445422694E-2,1.521411300E0,1.524314293E0
1.055144507E1,1.894129515E-1,-4.167395458E-2,2.488355398E0,2.495901956E0
1.057075803E1,9.934882075E-2,-5.634895712E-2,1.365418196E0,1.370186937E0
1.059007476E1,-2.316608466E-2,-1.721226610E-2,-2.361547351E-1,2.379117241E-1
1.060942807E1,-1.289146692E-1,8.166680112E-3,-1.713324904E0,1.718187392E0
1.062874481E1,-2.050700784E-1,-6.301080808E-3,-2.396904469E0,2.405669236E0
1.064806845E1,-2.027178556E-1,-4.629027098E-2,-2.027811527E0,2.038444728E0
1.066741091E1,-8.416491747E-2,-1.747446321E-2,-7.423737645E-1,7.473338588E-1
1.068672783E1,7.896750420E-2,-1.625923067E-2,8.315952420E-1,8.354943901E-1
1.070593675E1,1.699154228E-1,-4.215823114E-2,2.118782759E0,2.126003045E0
1.072527909E1,1.704184711E-1,-6.862686574E-2,2.516061544E0,2.522759956E0
1.074459595E1,1.458965689E-1,-5.570335314E-2,1.885830402E0,1.892285649E0
1.076391217E1,5.043317378E-2,-3.065200290E-3,4.483034611E-1,4.511417667E-1
1.078322903E1,-8.918832242E-2,-4.820331000E-3,-1.097899437E0,1.101526652E0
1.080257124E1,-2.086786330E-1,-3.301455081E-2,-2.137194157E0,2.147611603E0
1.082188810E1,-2.287087142E-1,-4.667309299E-2,-2.260168791E0,2.272190357E0
1.084120471E1,-1.286437064E-1,-1.823895983E-2,-1.368672729E0,1.374826135E0
1.086052574E1,3.080019914E-2,9.781623259E-3,1.062759534E-1,1.110806494E-1
1.087986794E1,7.716515660E-2,-5.598646775E-2,1.600992799E0,1.603828821E0
1.089918494E1,1.338403970E-1,-6.919460744E-2,2.420350075E0,2.425035181E0
1.091850180E1,1.771827787E-1,-5.656007305E-2,2.212390423E0,2.220194623E0
1.093784401E1,1.471277028E-1,-1.739739813E-2,1.101986170E0,1.111900512E0
1.095716087E1,1.767563075E-2,-5.200705491E-3,-4.303702116E-1,4.307644302E-1
1.097648255E1,-1.454308629E-1,-3.353542835E-2,-1.741933823E0,1.748315819E0
1.099579942E1,-2.214620560E-1,-4.734961689E-2,-2.273438215E0,2.284690077E0
1.101511641E1,-1.992591023E-1,-5.767815281E-3,-1.806919813E0,1.817882468E0
1.103445874E1,-8.053401858E-2,9.164568968E-3,-5.337082744E-1,5.398279722E-1
1.105377561E1,2.800561301E-2,-3.003084473E-2,9.717798829E-1,9.726470618E-1
1.107314532E1,1.261214912E-1,-5.632924661E-2,2.133817434E0,2.138283531E0
1.109250763E1,2.082313746E-1,-5.682573095E-2,2.364170313E0,2.374003104E0
1.111182475E1,2.392716259E-1,-5.756206065E-2,2.361597300E0,2.374385417E0
1.113116708E1,2.360887676E-1,-1.821874268E-2,1.605420351E0,1.622789060E0
1.115048420E1,-1.383363307E-1,-6.055025756E-2,-1.179944038E0,1.189567656E0
1.116980775E1,-2.001857013E-1,-2.076123096E-2,-2.082422495E0,2.092125424E0
1.118915034E1,-1.613351107E-1,1.960027218E-2,-2.082307816E0,2.088640473E0
1.120848616E1,-8.934258670E-2,-6.546074059E-3,-1.152360916E0,1.155837631E0
1.122783687E1,2.357727615E-3,-5.901117623E-2,3.252647817E-1,3.305829034E-1
1.124620202E1,1.023887023E-1,-5.765273795E-2,1.680635691E0,1.684738439E0
1.126552042E1,1.672061682E-1,-3.030804545E-2,2.310869217E0,2.317108763E0
1.128486301E1,1.864319295E-1,-3.627737751E-3,2.009589911E0,2.018222394E0
1.130418026E1,7.227911800E-2,-4.520387203E-2,8.865936995E-1,8.906829115E-1
1.132352285E1,-7.342685759E-2,-6.022010371E-2,-5.642235875E-1,5.721592619E-1
1.134283997E1,-1.708735824E-1,-3.472512215E-2,-1.754109502E0,1.762754594E0
1.136215458E1,-1.989708394E-1,1.892174035E-2,-2.150584221E0,2.159851828E0
1.138149717E1,-1.555351019E-1,6.064064335E-3,-1.589970350E0,1.597571174E0
1.140081442E1,-5.077323318E-2,-6.035743281E-2,-3.314589560E-1,3.407139275E-1
1.142013167E1,2.155072428E-2,-5.821676552E-2,1.108512878E0,1.110249714E0
1.143947426E1,1.430012286E-1,-3.083373047E-2,2.092686892E0,2.097793721E0
1.145879744E1,1.776167750E-1,-4.054211546E-3,2.199874878E0,2.207037298E0
1.147812994E1,1.301066726E-1,-4.561035335E-2,1.417535305E0,1.424224137E0
1.149744719E1,3.605144098E-2,-6.069592386E-2,7.590201497E-2,1.036572113E-1
1.151676444E1,-9.160066396E-2,-2.191108279E-2,-1.290871263E0,1.294302667E0
1.153610690E1,-1.895249039E-1,4.726086743E-3,-2.082247972E0,2.090860742E0
1.155542415E1,-2.139065415E-1,-2.125857584E-2,-1.889386773E0,1.901575745E0
1.157473555E1,-1.346815974E-1,-4.691509902E-2,-8.897435069E-1,9.011013635E-1
1.159407801E1,-1.149663702E-2,-3.237246722E-2,4.791953266E-1,4.804251350E-1
1.161339526E1,1.012127995E-1,-1.776565425E-2,1.710239768E0,1.713324171E0
1.163271238E1,1.624060124E-1,-3.112443537E-2,2.255638123E0,2.261691355E0
1.165205484E1,1.618901789E-1,-5.923897028E-2,1.856208801E0,1.864196556E0
1.167136756E1,2.053939849E-1,-6.008974090E-2,1.852849364E0,1.865167079E0
1.169070990E1,1.375804543E-1,-4.810214415E-2,6.747974157E-1,6.903576971E-1
1.171002702E1,-1.816544980E-1,-8.490349166E-3,-1.781508088E0,1.790765621E0
1.172934414E1,-2.055642903E-1,-8.875133470E-3,-2.054872751E0,2.065148292E0
1.174868660E1,-1.273885816E-1,-2.184546739E-2,-1.384901881E0,1.390919946E0
1.176799560E1,4.358299077E-3,-2.027353644E-2,-9.901936352E-2,1.011674128E-1
1.178733806E1,1.039870679E-1,-3.255562857E-2,1.242490172E0,1.247258998E0
1.180665493E1,1.423675120E-1,-4.551913217E-2,2.077967644E0,2.083336273E0
1.182597179E1,1.159867048E-1,-4.542766139E-2,2.091515541E0,2.095221670E0
1.184528878E1,6.595496088E-2,-5.986526981E-2,1.215029120E0,1.218289650E0
1.186462553E1,-2.023313381E-2,-3.424962610E-2,-1.264412850E-1,1.325511794E-1
1.188394227E1,-1.266689599E-1,-8.641266264E-3,-1.357701898E0,1.363625366E0
1.190328448E1,-1.800263524E-1,-9.486498311E-3,-1.986671090E0,1.994833703E0
1.192260121E1,-1.704814881E-1,-2.280321904E-2,-1.740500569E0,1.748978604E0
1.194191808E1,-9.055943042E-2,-3.531024605E-2,-6.874534488E-1,6.942910543E-1
1.196126016E1,2.138238214E-2,-4.760289565E-2,6.673870683E-1,6.694241860E-1
1.198056895E1,1.374712437E-1,-3.298075125E-2,1.776466966E0,1.782083318E0
1.199991090E1,1.766927689E-1,-4.668072239E-2,2.159101963E0,2.166822723E0
1.201922764E1,1.525257677E-1,-4.746628925E-2,1.623268723E0,1.631109594E0
1.203854424E1,4.971008003E-2,-3.521849588E-2,4.863546193E-1,4.901553327E-1
1.205788620E1,-5.992004275E-2,-2.324106544E-2,-8.400406241E-1,8.424955839E-1
1.207720070E1,-1.701580733E-1,-2.380973287E-2,-1.768531084E0,1.776857583E0
1.209651718E1,-2.026555091E-1,-2.321679518E-2,-1.903656363E0,1.914553688E0
1.211585913E1,-1.628852040E-1,-2.222582139E-2,-1.163887143E0,1.175439858E0
1.213517574E1,-4.812012985E-2,-2.122680843E-2,8.182267100E-2,9.726805119E-2
1.215451756E1,7.116478682E-2,-3.363145515E-2,1.326852441E0,1.329185052E0
