"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.106726207E0,5.684328675E-1,-9.290128946E-2,4.820810795E0,4.855096631E0
6.126041407E0,4.687613249E-1,-4.617373645E-2,1.658658981E0,1.724244417E0
6.145359695E0,1.929104626E-1,4.157145694E-2,-1.854011536E0,1.864484220E0
6.164700495E0,-1.238850504E-1,-2.320708521E-2,-4.459875107E0,4.461655751E0
6.184015951E0,-3.772218525E-1,-4.055185243E-2,-5.810426712E0,5.822799958E0
6.203356623E0,-4.089003205E-1,9.450050071E-3,-5.711263657E0,5.725890440E0
6.222690801E0,-1.483410150E-1,7.057059556E-2,-3.805461407E0,3.809005354E0
6.242001230E0,1.606290042E-1,1.200877223E-2,-4.039708376E-1,4.349003624E-1
6.261341200E0,3.318745196E-1,-8.410762995E-2,2.907717943E0,2.927804370E0
6.280666685E0,5.009144545E-1,-1.147127301E-1,5.189595222E0,5.214975827E0
6.300000530E0,6.043239236E-1,-8.394269645E-2,6.116544247E0,6.146898999E0
6.319319845E0,6.690726280E-1,-4.198724404E-2,5.334249973E0,5.376210923E0
6.338659510E0,6.230977178E-1,-2.167120203E-2,2.731469870E0,2.801722337E0
6.357970703E0,4.170307517E-1,-5.300534889E-2,-6.295943856E-1,7.570424726E-1
6.377252873E0,2.212049067E-2,-5.138570815E-2,-3.530613661E0,3.531056871E0
6.396593673E0,-3.161424994E-1,1.415212918E-2,-5.333014965E0,5.342395996E0
6.415909129E0,-3.725320399E-1,6.552185863E-2,-5.809641838E0,5.821942246E0
6.435249929E0,-4.916587174E-1,6.381107122E-2,-5.804709911E0,5.825843913E0
6.454560972E0,1.447858214E-1,-4.926593229E-2,-1.581101656E0,1.588481197E0
6.473893949E0,3.795983791E-1,-6.957099587E-2,1.780591011E0,1.821932875E0
6.493234877E0,5.332806110E-1,-3.267937154E-2,4.368895054E0,4.401442961E0
6.512561154E0,5.697166324E-1,-4.835944995E-2,5.707078457E0,5.735648193E0
6.531906660E0,5.809826851E-1,-1.106323376E-1,5.662725925E0,5.693526614E0
6.551216603E0,4.905141592E-1,-7.010173053E-2,3.761394024E0,3.793890272E0
6.570549196E0,2.866402864E-1,2.885330003E-3,5.193430781E-1,5.932016620E-1
6.589864268E0,2.759769373E-2,1.327192690E-2,-2.566819429E0,2.567002096E0
6.609211828E0,-2.432052195E-1,-2.463190071E-2,-4.662037849E0,4.668442183E0
6.628556134E0,-3.549680114E-1,-3.412958540E-5,-5.591385841E0,5.602642048E0
6.647870092E0,-2.635813355E-1,4.933355376E-2,-5.016425610E0,5.023587843E0
6.667177735E0,-5.317081511E-2,3.203555197E-2,-2.640907526E0,2.641636987E0
6.686522955E0,3.409825265E-1,-4.451093450E-2,6.542621851E-1,7.391274001E-1
6.705840264E0,4.398433268E-1,-8.531790972E-2,3.486913681E0,3.515580794E0
6.725173863E0,4.330685735E-1,-8.990906924E-2,5.174046516E0,5.192917233E0
6.744493103E0,5.531917214E-1,-2.951059118E-2,5.672706127E0,5.699691813E0
6.763833330E0,6.332144141E-1,-4.332755879E-2,4.492895603E0,4.537504675E0
6.783146415E0,5.081610084E-1,-6.599590182E-2,1.660625815E0,1.737889861E0
6.802464794E0,2.500369251E-1,-5.552124232E-2,-1.587319970E0,1.607851287E0
6.821809075E0,-1.075456887E-1,2.215331420E-3,-3.980994463E0,3.982447476E0
6.841118200E0,-3.056635261E-1,2.664409205E-2,-5.236554146E0,5.245535189E0
6.860445737E0,-3.492744863E-1,3.550865874E-2,-5.260179043E0,5.271881741E0
6.879779307E0,-2.145908624E-1,1.432159450E-2,-3.518632650E0,3.525199296E0
6.899097030E0,4.120219499E-2,-4.413580149E-2,-4.736711979E-1,4.775039199E-1
6.918438289E0,2.906036079E-1,-8.668096364E-2,2.535048008E0,2.553122098E0
6.937760758E0,4.692122042E-1,-5.132361501E-2,4.583423138E0,4.607663385E0
6.957084044E0,5.373620391E-1,-4.717884585E-2,5.443330288E0,5.469993458E0
6.976399417E0,5.958417058E-1,-4.240052029E-2,4.990986824E0,5.026606671E0
6.995733935E0,7.018619180E-1,-4.444935545E-2,4.978487015E0,5.027913966E0
7.015048623E0,6.982945800E-1,-9.469110519E-2,2.760328293E0,2.848858370E0
7.034392198E0,-6.534507871E-2,-2.702536993E-3,-3.251376867E0,3.252034566E0
7.053692810E0,-3.139639199E-1,5.462142080E-2,-4.825949192E0,4.836459702E0
7.073027853E0,-3.397608101E-1,5.289265886E-2,-5.140403748E0,5.151891471E0
7.092343477E0,-1.755448580E-1,-1.837951876E-2,-4.141147614E0,4.144907401E0
7.111677940E0,1.137671322E-1,-5.337332562E-2,-1.635284662E0,1.640105972E0
7.130999480E0,3.469586968E-1,-1.908491552E-2,1.437896013E0,1.479286827E0
7.150296670E0,4.638804197E-1,-4.811025038E-2,3.928102493E0,3.955690690E0
7.169632690E0,4.925908744E-1,-1.045357138E-1,5.224096775E0,5.248310261E0
7.188848836E0,4.954918623E-1,-5.957027525E-2,5.208227634E0,5.232083323E0
7.208188356E0,4.669561982E-1,-4.977200646E-3,3.514175177E0,3.545067000E0
7.227502532E0,3.055029511E-1,-1.223849878E-2,6.291006207E-1,6.994636696E-1
7.246842180E0,-2.685735235E-3,-5.635078251E-2,-2.237895250E0,2.238606213E0
7.266166262E0,-2.468758523E-1,-5.407722294E-2,-4.210481167E0,4.218059232E0
7.285480054E0,-3.336742818E-1,3.919579461E-2,-5.099236012E0,5.110291845E0
7.304835980E0,-2.180148661E-1,8.892301470E-2,-4.606163979E0,4.612177835E0
7.324175244E0,-9.649459273E-2,1.568687893E-2,-2.531742096E0,2.533628885E0
7.343489164E0,1.053643078E-1,-1.007878408E-1,4.732430577E-1,4.951957369E-1
7.362824325E0,2.791768909E-1,-1.184642836E-1,3.084595442E0,3.099468110E0
7.382137861E0,4.332645833E-1,-5.245893076E-2,4.705348492E0,4.725544896E0
7.401477125E0,5.308791399E-1,-3.284929320E-2,5.205337524E0,5.232442114E0
7.420790789E0,5.779227018E-1,-5.961765349E-2,4.246254444E0,4.285816809E0
7.440104581E0,4.560058415E-1,-8.224035800E-2,1.634425044E0,1.698837846E0
7.459441660E0,2.304100543E-1,-1.806928590E-2,-1.353584409E0,1.373173712E0
7.478755452E0,-7.197085768E-2,4.035981745E-2,-3.556594133E0,3.557551201E0
7.498069116E0,-3.246326745E-1,-1.491609029E-3,-4.689863682E0,4.701086040E0
7.517408252E0,-3.433786631E-1,-4.344777204E-3,-4.689024925E0,4.701582982E0
7.536747250E0,-1.962566823E-1,1.122985408E-2,-3.354562521E0,3.360317322E0
7.556087934E0,1.087505817E-1,3.296165913E-2,-6.247037649E-1,6.349550802E-1
7.575416397E0,2.811138928E-1,-3.501211852E-2,2.231706142E0,2.249614006E0
7.594737473E0,4.277080595E-1,-1.183991209E-1,4.203322887E0,4.226686153E0
7.614076279E0,3.469038010E-1,-1.185829639E-1,4.213799000E0,4.229717033E0
7.633387081E0,4.558078647E-1,-4.704875126E-2,4.588021755E0,4.610847864E0
7.652739893E0,4.090876877E-1,4.551431537E-2,2.510947466E0,2.544460938E0
7.672039200E0,2.190342695E-1,-1.529434114E-3,-2.767772079E-1,3.529645494E-1
7.691359394E0,-7.379248738E-2,-7.035757601E-2,-2.772476435E0,2.774350573E0
7.710698157E0,-3.049641550E-1,-5.537053943E-2,-4.319920540E0,4.331025572E0
7.730018210E0,-2.994554937E-1,6.340262294E-2,-4.798122406E0,4.807876050E0
7.749353395E0,-1.895488203E-1,6.090655550E-2,-3.908130407E0,3.913198391E0
7.768669596E0,6.575663388E-2,-4.068966582E-2,-1.634753466E0,1.636581338E0
7.788004672E0,2.927266955E-1,-8.649477363E-2,1.232212543E0,1.269455795E0
7.807325853E0,4.103507698E-1,-3.401233256E-2,3.556923389E0,3.580677114E0
7.826659578E0,4.426155686E-1,-3.753833473E-2,4.811235905E0,4.831698314E0
7.845975461E0,4.261241257E-1,-1.296121031E-1,4.809802532E0,4.830381089E0
7.865289013E0,3.824538887E-1,-1.284968406E-1,3.335836887E0,3.360147341E0
7.884614876E0,3.617667854E-1,-1.531110238E-2,7.157914639E-1,8.021639836E-1
7.903930769E0,1.412296891E-1,7.883898169E-2,-1.955923915E0,1.962600258E0
7.923272958E0,-1.152564958E-1,-2.898740955E-2,-3.829537392E0,3.831381078E0
7.942584026E0,-3.402516544E-1,-7.255519927E-2,-4.715789318E0,4.728604904E0
7.961931427E0,-3.626864851E-1,-3.276348487E-2,-4.301840782E0,4.317227009E0
7.981270563E0,-1.518511027E-1,6.773607433E-2,-2.409078121E0,2.414809377E0
8.000584238E0,1.367892325E-1,4.517782852E-2,2.807725072E-1,3.155717527E-1
8.019901153E0,3.244179785E-1,-1.052804887E-1,2.767465115E0,2.788403516E0
8.039234382E0,4.017439187E-1,-1.469844282E-1,4.387215137E0,4.408022148E0
8.058554649E0,4.516294599E-1,-6.361427903E-2,4.820118427E0,4.841648232E0
8.077887363E0,4.814954698E-1,3.945860546E-3,3.863467693E0,3.893357943E0
8.097200976E0,4.338019192E-1,-4.065676033E-2,1.607968330E0,1.665952949E0
8.116510964E0,2.062114328E-1,-8.383034915E-2,-9.978193045E-1,1.022347322E0
8.135856892E0,-1.489780545E-1,-5.714692548E-2,-3.224021912E0,3.227968017E0
8.155177919E0,-3.307864070E-2,-5.905047432E-2,-3.230246782E0,3.230955807E0
8.174506068E0,-2.699677944E-1,8.866121620E-2,-4.442187786E0,4.451266758E0
8.193822591E0,-1.092453822E-1,-5.848816410E-2,-3.005196095E0,3.007749821E0
8.213159600E0,1.379791647E-1,-1.340792477E-1,-5.935608149E-1,6.239630882E-1
8.232482290E0,2.986401916E-1,-2.424001507E-2,1.865097284E0,1.889010699E0
8.251816733E0,4.236258268E-1,6.852369010E-2,3.791855335E0,3.816060956E0
8.271135532E0,4.459921718E-1,-6.479513645E-2,4.740898609E0,4.762271207E0
8.290474848E0,4.010237157E-1,-1.842883676E-1,4.284964561E0,4.307633169E0
8.309790532E0,3.118109107E-1,-8.053272218E-2,2.305377722E0,2.327762446E0
8.329118518E0,1.556049734E-1,7.720059156E-2,-2.215019017E-1,2.814887770E-1
8.348431521E0,-3.183254227E-2,1.113574579E-2,-2.403038740E0,2.403275370E0
8.367748874E0,-2.297074497E-1,-8.294239640E-2,-3.950500011E0,3.958041851E0
8.387091655E0,-3.045891821E-1,-3.376694024E-2,-4.524209976E0,4.534577233E0
8.406407282E0,-1.864122897E-1,8.701517433E-2,-3.620761395E0,3.626600923E0
8.425716417E0,-8.204562217E-2,2.074763877E-3,-1.421950459E0,1.424316994E0
8.445059284E0,1.305537224E-1,-1.051587984E-1,1.172387362E0,1.184311941E0
8.464370506E0,3.277181983E-1,-9.514620155E-2,3.165390730E0,3.183732164E0
8.483684296E0,4.200471938E-1,-2.691979334E-2,4.316747189E0,4.337219226E0
8.503031086E0,4.788573682E-1,-2.385976166E-2,4.363801956E0,4.390061637E0
8.522345262E0,4.190130234E-1,-9.322158247E-2,3.078985691E0,3.108764234E0
8.541658641E0,2.735770941E-1,-8.439269662E-2,7.435842156E-1,7.967961091E-1
8.560993543E0,1.030624360E-1,-1.910381764E-2,-1.750047565E0,1.753183761E0
8.580309723E0,-8.399637043E-2,4.854116589E-2,-3.555269718E0,3.556593089E0
8.599658492E0,-2.979310155E-1,2.102473937E-2,-4.332522392E0,4.342804993E0
8.618971499E0,-3.251879811E-1,-3.256785125E-2,-3.796111345E0,3.810153440E0
8.638289814E0,-1.486346275E-1,-5.654150620E-2,-2.135857344E0,2.141769312E0
8.657624738E0,9.490307420E-2,-4.068975523E-2,1.705743968E-1,1.993937675E-1
8.676935116E0,2.592189908E-1,-4.211068526E-2,2.382535696E0,2.396965610E0
8.696270840E0,3.417734206E-1,-4.199587181E-2,3.919577599E0,3.934674227E0
8.715590870E0,3.759174049E-1,-5.362469703E-2,4.451617241E0,4.467783070E0
8.734937047E0,3.874867857E-1,-9.137649834E-2,3.651755333E0,3.673392531E0
8.754248725E0,2.994083166E-1,-6.876634061E-2,1.548953652E0,1.579123671E0
8.773561680E0,9.833253175E-2,-3.423086181E-2,-1.003323555E0,1.008711651E0
8.792902418E0,-1.432778537E-1,-7.602486294E-3,-2.977514744E0,2.980969706E0
8.812220351E0,-2.605039477E-1,8.298807777E-3,-3.991154194E0,3.999655357E0
8.831557837E0,-2.539477944E-1,7.243557367E-3,-3.949918985E0,3.958080588E0
8.850863882E0,-9.295753390E-2,-2.098859660E-2,-2.785713673E0,2.787343232E0
8.870184100E0,9.151976556E-2,-5.792064965E-2,-6.475501060E-1,6.565453594E-1
8.889523876E0,2.445680201E-1,-6.826667488E-2,1.700209975E0,1.719065972E0
8.908844222E0,3.566321433E-1,-1.404991932E-2,3.543249846E0,3.561180051E0
8.928153507E0,4.119798839E-1,-5.427364260E-2,4.327912807E0,4.347815811E0
8.947484559E0,3.886153996E-1,-9.399949014E-2,3.831993818E0,3.852795668E0
8.966807007E0,2.841386199E-1,-6.958588958E-2,2.154138803E0,2.173911437E0
8.986118303E0,1.232075542E-1,-1.817930676E-2,-8.484618366E-2,1.506965942E-1
9.005458497E0,-5.403502285E-2,-1.842369512E-2,-2.197231293E0,2.197972832E0
9.024772929E0,-1.701609194E-1,-2.100073546E-2,-3.677613735E0,3.681608148E0
9.044118695E0,-2.856252491E-1,4.563765135E-3,-4.139624596E0,4.149469171E0
9.063438981E0,-2.428928018E-1,8.233400062E-3,-3.192553997E0,3.201791018E0
9.082758068E0,-8.589708060E-2,-4.155685008E-2,-1.203681588E0,1.207457927E0
9.102096806E0,1.319310069E-1,-6.925575435E-2,9.937608242E-1,1.004869507E0
9.121401284E0,3.144379556E-1,-5.768044665E-2,2.821547747E0,2.839600315E0
9.140741862E0,3.690536022E-1,-4.169424251E-2,3.958707809E0,3.976091862E0
9.160063017E0,3.817798793E-1,-5.247358978E-2,4.074681282E0,4.092864144E0
9.179399980E0,3.637732863E-1,-8.364333957E-2,2.818859816E0,2.843465820E0
9.198725233E0,3.078380227E-1,-6.251612306E-2,5.943564177E-1,6.722589271E-1
9.218061281E0,1.032285914E-1,1.925854199E-2,-1.612040043E0,1.615456633E0
9.237373834E0,-1.375174224E-1,8.916628547E-3,-3.076421261E0,3.079506181E0
9.256691324E0,-2.957503498E-1,-6.128424034E-2,-3.785698414E0,3.797727809E0
9.276032449E0,-2.701844573E-1,-5.144479871E-2,-3.562901974E0,3.573502019E0
9.295351834E0,-3.450293541E-1,-5.094482377E-2,-3.557947397E0,3.575000743E0
9.314668070E0,1.557664126E-1,3.754150867E-2,2.439832836E-1,2.918910462E-1
9.333992737E0,2.749662697E-1,-1.211421937E-1,2.400282145E0,2.419015555E0
9.353314742E0,3.164201677E-1,-1.923871785E-1,3.640165091E0,3.658952915E0
9.372646606E0,3.293085992E-1,-5.898535624E-2,3.888784647E0,3.903148659E0
9.391981298E0,3.354538381E-1,3.900732845E-2,3.171568155E0,3.189497674E0
9.411296370E0,2.715973556E-1,-1.552114077E-2,1.425055504E0,1.450789171E0
9.430609062E0,1.020682305E-1,-7.572458684E-2,-8.254551291E-1,8.351816012E-1
9.449947606E0,-1.183997169E-1,3.419855842E-3,-2.675971985E0,2.678592215E0
9.469271204E0,-2.862462997E-1,-7.258209866E-3,-3.525938272E0,3.537545806E0
9.488611876E0,-2.764191628E-1,-6.164779887E-2,-3.539347649E0,3.550660471E0
9.507927076E0,-9.065461904E-2,-6.445657462E-2,-2.552528143E0,2.554950651E0
9.527270332E0,2.560777403E-2,4.865077138E-2,-6.393923759E-1,6.417517168E-1
9.546585011E0,2.395771891E-1,2.481063642E-2,1.631232858E0,1.648918868E0
9.565852457E0,3.155580461E-1,-9.566807747E-2,3.308496475E0,3.324887696E0
9.585193129E0,3.243692517E-1,-1.812216789E-1,3.805985928E0,3.824079705E0
9.604508329E0,3.835477829E-1,-5.938321352E-2,3.319002151E0,3.341617954E0
9.623871418E0,3.319731057E-1,2.449998818E-2,2.022412777E0,2.049624315E0
9.643186618E0,2.257593423E-1,-1.992828771E-2,9.953062981E-2,2.475293186E-1
9.662528051E0,2.410433069E-2,-6.612715125E-2,-2.036212921E0,2.037428988E0
9.681843379E0,-1.698546261E-1,-1.135937870E-2,-3.416602373E0,3.420840745E0
9.701158707E0,-2.961921394E-1,5.609189160E-3,-3.579074621E0,3.591314020E0
9.720499379E0,-2.395846695E-1,-4.838627949E-2,-2.768687248E0,2.779455185E0
9.739833195E0,-5.017967150E-2,-6.320250034E-2,-1.230431795E0,1.233075406E0
9.759177123E0,1.427048147E-1,7.016945165E-3,7.202590108E-1,7.342935001E-1
9.778492451E0,2.289825231E-1,-1.565530337E-2,2.682540894E0,2.692341682E0
9.797833251E0,2.762190700E-1,-1.243695542E-1,3.805191994E0,3.817230785E0
9.817148707E0,3.400190473E-1,-1.418342590E-1,3.635742188E0,3.654360568E0
9.836464163E0,3.891191781E-1,-2.123775147E-2,2.381818295E0,2.413487759E0
9.855804963E0,4.729312360E-1,-2.069833688E-2,2.373467684E0,2.420215119E0
9.875121251E0,3.460202813E-1,4.869636521E-2,6.151385903E-1,7.074580245E-1
9.894457879E0,-1.625574082E-1,-1.174872667E-1,-2.854573488E0,2.861611079E0
9.913772662E0,-2.667714953E-1,-5.333485454E-2,-3.648051739E0,3.658181669E0
9.933109230E0,-2.363088578E-1,7.021789253E-2,-3.182768583E0,3.192301409E0
9.952434452E0,-5.769002438E-2,2.084739506E-2,-1.662891150E0,1.664022154E0
9.971765462E0,1.576109976E-1,-7.237049937E-2,2.165829688E-1,2.774651296E-1
9.991074024E0,2.676031590E-1,-1.014101580E-1,1.935092807E0,1.956138963E0
1.001041965E1,3.178990781E-1,-6.072996184E-2,3.241759062E0,3.257875039E0
1.002973142E1,2.754341960E-1,-4.461406916E-2,3.694673777E0,3.705194830E0
1.004904149E1,2.859932184E-1,-8.497292548E-2,2.978737116E0,2.993641148E0
1.006838425E1,2.344023287E-1,-6.054750457E-2,1.302129745E0,1.324444157E0
1.008770572E1,1.046372652E-1,4.809926730E-3,-6.747159958E-1,6.827984825E-1
1.010704497E1,-8.628031611E-2,3.395831911E-3,-2.388464689E0,2.390024978E0
1.012635574E1,-2.733124793E-1,-5.180633068E-2,-3.333634853E0,3.345221210E0
1.014569990E1,-2.508162558E-1,-6.489415467E-2,-3.278878212E0,3.289097502E0
1.016500169E1,-1.472903788E-1,-3.575636819E-2,-2.206103802E0,2.211304357E0
1.018434422E1,2.908092551E-2,3.242766857E-2,-5.307329893E-1,5.325173799E-1
1.020365095E1,1.585675478E-1,6.818441674E-3,1.323651910E0,1.333133353E0
1.022296752E1,2.199070007E-1,-9.837453067E-2,2.956026077E0,2.965826496E0
1.024231110E1,3.144463003E-1,-1.527104229E-1,3.693246365E0,3.709752776E0
1.026162258E1,3.491346836E-1,-8.932152390E-2,3.166919470E0,3.187358199E0
1.028096432E1,3.261395097E-1,3.053957596E-2,1.667566419E0,1.699434437E0
1.030027252E1,1.753459275E-1,3.262841329E-2,-4.951175675E-2,1.851005718E-1
1.031961423E1,-1.298838854E-2,-6.228674948E-2,-1.666950464E0,1.668164317E0
1.033892568E1,-1.577005237E-1,-8.021662384E-2,-2.979087830E0,2.984337189E0
1.035826584E1,-2.269715220E-1,-3.972670820E-4,-3.414037704E0,3.421574152E0
1.037757207E1,-2.026782185E-1,5.822281539E-2,-2.631239414E0,2.639675967E0
1.039688930E1,-9.418377280E-2,-4.699837789E-2,-9.850111604E-1,9.906192087E-1
1.041623244E1,-1.755178422E-1,-4.736008868E-2,-9.776481390E-1,9.944070467E-1
1.043553606E1,-2.073665336E-2,-1.041503698E-1,7.941982150E-1,8.012665680E-1
1.045488155E1,3.261834979E-1,6.830749102E-3,3.364978790E0,3.380757991E0
1.047419423E1,3.443816006E-1,-9.847883135E-2,3.459755421E0,3.478247308E0
1.049346403E1,2.440332770E-1,-1.690637320E-1,2.319002151E0,2.337927664E0
1.051280393E1,1.187069938E-1,-6.512534618E-2,4.653629959E-1,4.846600654E-1
1.053211836E1,-9.945185855E-3,8.366937190E-2,-1.277908564E0,1.280683321E0
1.055143292E1,-1.199620813E-1,8.434510231E-2,-2.580522060E0,2.584685494E0
1.057077154E1,-2.317289561E-1,-6.597445905E-2,-3.169423342E0,3.178568114E0
1.059008597E1,-2.112548947E-1,-1.476430893E-1,-2.826820612E0,2.838545734E0
1.060942587E1,-4.770660028E-2,-5.074799433E-2,-1.579876304E0,1.581410893E0
1.062874030E1,1.537008882E-1,7.202041149E-2,1.216262728E-1,2.088153561E-1
1.064808008E1,2.344268560E-1,4.297931213E-3,1.811714053E0,1.826822989E0
1.066739215E1,2.265892625E-1,-1.553449482E-1,3.130717039E0,3.142747830E0
1.068673192E1,2.303917110E-1,-1.943792701E-1,3.473976612E0,3.487029845E0
1.070606850E1,3.065933287E-1,5.631842185E-3,2.608676434E0,2.626637379E0
1.072540828E1,2.577913105E-1,7.031211257E-2,1.042403817E0,1.076106812E0
1.074472271E1,7.237529010E-2,-6.417770684E-2,-6.061919332E-1,6.138612388E-1
1.076403618E1,-1.306296289E-1,-1.198344454E-1,-2.090382576E0,2.097885533E0
1.078337596E1,-2.675239146E-1,-6.937891990E-2,-3.073542356E0,3.085943145E0
1.080269014E1,-2.303693295E-1,6.739219278E-2,-3.084357738E0,3.093682982E0
1.082203004E1,-1.150216982E-1,1.742355898E-2,-2.027340889E0,2.030675910E0
1.084134422E1,6.677266676E-3,-6.166832522E-2,-2.983840406E-1,3.047631932E-1
1.086067119E1,1.121396646E-1,-9.017555416E-2,1.377276897E0,1.384773840E0
1.088001385E1,2.265398055E-1,-5.089857802E-2,2.640419483E0,2.650608609E0
1.089933007E1,2.813105881E-1,-2.299448662E-2,3.200413465E0,3.212835312E0
1.091866553E1,2.945820093E-1,-6.158377230E-2,2.906617165E0,2.922155790E0
1.093797438E1,2.477002144E-1,-1.301610768E-1,1.748950124E0,1.771192773E0
1.095732144E1,1.813829690E-1,-9.424420446E-2,-8.004780859E-3,2.045625284E-1
1.097662777E1,4.863819480E-2,7.884825766E-2,-1.774491787E0,1.776908502E0
1.099594198E1,-1.596820354E-1,8.110737056E-2,-2.854714632E0,2.860327322E0
1.101525616E1,-1.567804068E-1,8.330814540E-2,-2.854910135E0,2.860425182E0
1.103457034E1,-3.485295177E-1,-9.253068268E-2,-2.946661949E0,2.968644707E0
1.105390986E1,2.945366874E-2,2.653880045E-2,-1.030453563E0,1.031215967E0
1.107322960E1,2.333668023E-1,1.362144351E-1,6.444941163E-1,6.988469809E-1
1.109256925E1,2.524230480E-1,-7.504329830E-2,2.360443592E0,2.375087965E0
1.111188355E1,2.350907624E-1,-2.639316618E-1,3.226655483E0,3.245956438E0
1.113119773E1,2.012745291E-1,-1.337898970E-1,2.939845324E0,2.949762990E0
1.115053738E1,2.432521284E-1,1.093298197E-1,1.949910998E0,1.968064407E0
1.116985474E1,1.726400256E-1,4.525059834E-2,6.152291894E-1,6.405928118E-1
1.118919439E1,5.076715257E-3,-1.324736774E-1,-1.031797886E0,1.040279734E0
1.120850882E1,-1.673996449E-1,-9.760112315E-2,-2.524670839E0,2.532096259E0
1.122782312E1,-2.297771722E-1,3.716669604E-2,-3.072494030E0,3.081298180E0
1.124716277E1,-1.554186493E-1,9.551126510E-2,-2.539105892E0,2.545650426E0
1.126647784E1,-6.774120033E-2,-6.591401994E-2,-1.360426188E0,1.363705591E0
1.128581761E1,6.433565170E-2,-1.480473280E-1,1.768151224E-1,2.394173655E-1
1.130513192E1,2.001518309E-1,-7.862966508E-2,1.742925644E0,1.756141560E0
1.132448758E1,2.800366879E-1,1.777913608E-2,2.858455658E0,2.872195222E0
1.134380167E1,3.087427914E-1,-3.818267956E-2,3.047402382E0,3.063240328E0
1.136314640E1,2.605983615E-1,-1.331928223E-1,2.370269537E0,2.388269146E0
1.138247468E1,1.486131102E-1,-1.328486055E-1,1.076761484E0,1.095057032E0
1.140180443E1,8.277895302E-2,1.342307124E-2,-5.285707116E-1,5.351817739E-1
1.142112613E1,8.229184896E-3,1.052868366E-1,-2.088712454E0,2.091380585E0
1.144046325E1,-1.327307969E-1,-1.546283159E-2,-2.867450476E0,2.870562453E0
1.145977614E1,-2.557226717E-1,-1.487846673E-1,-2.660451174E0,2.676851025E0
1.147911671E1,-2.255828977E-1,-9.603719413E-2,-1.767336488E0,1.784261485E0
1.149840041E1,-2.469581738E-2,6.563499570E-2,-4.341427684E-1,4.397701438E-1
1.151771472E1,1.716730893E-1,8.420772851E-2,1.186068416E0,1.201382902E0
1.153705462E1,2.400492728E-1,-8.769848943E-2,2.666069269E0,2.678290504E0
1.155636918E1,2.464755923E-1,-2.274618894E-1,3.157254696E0,3.175019109E0
1.157570823E1,2.716094851E-1,-2.310160995E-1,3.154398918E0,3.174487783E0
1.159503824E1,3.003032506E-1,-9.764368832E-2,2.503781319E0,2.523615903E0
1.161437802E1,8.443307132E-2,5.642238632E-2,-2.059179824E-3,1.015710068E-1
1.163369905E1,-7.172457874E-2,-9.235419333E-2,-1.402027011E0,1.406894968E0
1.165301318E1,-2.007683069E-1,-1.389868259E-1,-2.620509624E0,2.631861688E0
1.167235591E1,-1.959855705E-1,2.095335722E-2,-2.934957266E0,2.941568211E0
1.169167244E1,-7.748687267E-2,6.565899402E-2,-2.154668331E0,2.157060717E0
1.171100613E1,1.090473682E-2,-5.192337185E-2,-6.884543300E-1,6.904957019E-1
1.173032656E1,1.057779938E-1,-1.203015670E-1,7.947843671E-1,8.107673163E-1
1.174966094E1,1.926351488E-1,-8.169060946E-2,2.046311617E0,2.056981500E0
1.176897795E1,2.640385628E-1,1.472508186E-3,2.843548536E0,2.855781296E0
1.178828979E1,2.857642770E-1,-5.048726499E-2,2.842598915E0,2.857372705E0
1.180776821E1,2.150374353E-1,-1.196131185E-1,1.894057155E0,1.909974058E0
1.182695125E1,6.867243350E-2,-9.501177818E-2,3.968630433E-1,4.138156791E-1
1.184628083E1,-4.049936682E-2,-1.059238100E-3,-1.113114238E0,1.113851259E0
1.186559921E1,-1.155745313E-1,2.458199114E-2,-2.319253922E0,2.322261936E0
1.188491364E1,-1.797627211E-1,-3.300853772E-3,-2.784437656E0,2.790236297E0
1.190424979E1,-1.637042165E-1,-2.706505358E-2,-2.316835642E0,2.322769678E0
1.192357151E1,-1.429077536E-1,-7.971911877E-2,-1.136452794E0,1.148173644E0
1.194289904E1,3.893321007E-2,-4.092518240E-2,2.375688255E-1,2.441917530E-1
1.196221347E1,1.602903605E-1,-1.384111401E-2,1.583778620E0,1.591929424E0
1.198153140E1,2.422750294E-1,-2.343768440E-2,2.638596535E0,2.649799651E0
1.200087314E1,1.934746653E-1,-1.591433436E-1,2.936042070E0,2.946710384E0
1.202018858E1,1.835564077E-1,-2.046999037E-1,2.164066553E0,2.181462595E0
1.203951959E1,1.569427252E-1,-1.672048867E-2,7.491531968E-1,7.655985280E-1
1.205883402E1,1.455609649E-1,1.897966862E-1,-6.371136904E-1,6.805326084E-1
1.207818078E1,4.719611723E-3,2.738924138E-2,-1.801542759E0,1.801757131E0
1.209749436E1,-1.683758795E-1,-1.249610335E-1,-2.539131641E0,2.547774556E0
1.211683044E1,-2.225289792E-1,-9.928152710E-2,-2.536363363E0,2.548041420E0
1.213615039E1,-1.313121468E-1,3.846566007E-2,-1.670812726E0,1.676406172E0
1.215546084E1,-1.951395422E-1,3.963004425E-2,-1.665484786E0,1.677345985E0
1.217479818E1,9.289461374E-2,-1.217314899E-1,1.234604239E0,1.244064143E0
1.219411866E1,1.590379626E-1,-1.746673882E-1,2.388998508E0,2.400649005E0
1.221337116E1,2.723336816E-1,-3.822543845E-2,2.828965664E0,2.842300749E0
