"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.010101485E0,-5.901508927E-1,-6.969972700E-2,2.612962723E0,2.679684742E0
6.029417262E0,-7.111589313E-1,-8.446133137E-2,1.004580498E0,1.233719060E0
6.048757979E0,-8.627855182E-1,-3.215340525E-2,-1.001046538E0,1.321940567E0
6.068075227E0,-9.960212708E-1,6.862988696E-3,-2.428606749E0,2.624925944E0
6.087391128E0,-1.043251276E0,-2.044287510E-2,-2.565721989E0,2.769787078E0
6.106739087E0,-9.398224354E-1,-7.327202708E-2,-1.316766858E0,1.619416549E0
6.126049658E0,-7.445337176E-1,-5.797775835E-2,6.337426901E-1,9.794496794E-1
6.145365961E0,-6.148963571E-1,-4.299684986E-2,2.328703642E0,2.408901598E0
6.164717093E0,-5.330822468E-1,-5.647954717E-2,2.955223799E0,3.003450403E0
6.184026498E0,-5.782116652E-1,-9.830050170E-2,2.194106340E0,2.271143842E0
6.203343319E0,-6.940854192E-1,-7.329721004E-2,4.339665174E-1,8.218600783E-1
6.222680085E0,-8.697064519E-1,-2.091647312E-2,-1.431321144E0,1.674964784E0
6.241998436E0,-1.002771497E0,-7.890675217E-3,-2.511183500E0,2.704007306E0
6.261314619E0,-1.040382028E0,-4.749954119E-2,-2.273084164E0,2.500312497E0
6.280662292E0,-9.296274781E-1,-5.947591737E-2,-7.874804139E-1,1.219782782E0
6.299966072E0,-7.532173991E-1,-5.812517554E-2,1.108318329E0,1.341299558E0
6.319280313E0,-6.064721942E-1,-5.723138899E-2,2.561083317E0,2.632533325E0
6.338628288E0,-5.569457412E-1,-8.465351164E-2,2.829959869E0,2.885485685E0
6.357952361E0,-5.889907479E-1,-7.267424464E-2,1.767396331E0,1.864371593E0
6.377270004E0,-8.033888340E-1,-4.651703686E-2,-7.973522693E-2,8.086749407E-1
6.396526163E0,-7.001308799E-1,-4.837787896E-2,-9.378620237E-2,7.080392079E-1
6.415843155E0,-1.061145425E0,-3.556892648E-2,-2.497069359E0,2.713420377E0
6.435160275E0,-9.885798693E-1,-4.856631160E-2,-1.906749725E0,2.148335020E0
6.454502611E0,-8.276194334E-1,-4.712449759E-2,-2.999967933E-1,8.815740019E-1
6.473819603E0,-6.517709494E-1,-5.909302831E-2,1.541169286E0,1.674365588E0
6.493161939E0,-5.973444581E-1,-8.523330837E-2,2.668599606E0,2.735965821E0
6.512479059E0,-6.045169234E-1,-8.523276448E-2,2.572236300E0,2.643691532E0
6.531795923E0,-6.768190861E-1,-5.934228003E-2,1.280002594E0,1.449141892E0
6.551131473E0,-8.254318833E-1,-3.403281420E-2,-5.473560691E-1,9.910069086E-1
6.570448337E0,-9.824752212E-1,-3.556261212E-2,-2.016496420E0,2.243385850E0
6.589790545E0,-1.041567206E0,-4.945944250E-2,-2.414376974E0,2.629928641E0
6.609107409E0,-9.459488988E-1,-4.859019443E-2,-1.522042990E0,1.792706108E0
6.628424401E0,-7.634930611E-1,-4.703578725E-2,1.947541833E-1,7.893435320E-1
6.647766609E0,-6.328098178E-1,-5.911688134E-2,1.871401191E0,1.976381919E0
6.667083473E0,-5.724417567E-1,-8.550169319E-2,2.682594061E0,2.744323414E0
6.686425809E0,-6.139237881E-1,-8.595672995E-2,2.242553234E0,2.326657685E0
6.705742673E0,-7.297911644E-1,-4.667732120E-2,7.717941403E-1,1.063221572E0
6.725059409E0,-8.436236382E-1,-4.908587039E-2,-9.781461358E-1,1.292625285E0
6.744401873E0,-1.005352378E0,-3.636936098E-2,-2.168616295E0,2.390596739E0
6.763718609E0,-1.051234722E0,-4.944671318E-2,-2.218946218E0,2.455862728E0
6.783060945E0,-9.373165965E-1,-4.792799056E-2,-1.049005389E0,1.407576570E0
6.802377681E0,-7.680727839E-1,-5.998225510E-2,6.685251594E-1,1.020029196E0
6.821720017E0,-6.288985014E-1,-7.281557471E-2,2.122324228E0,2.214740518E0
6.841036881E0,-5.703246593E-1,-7.280943543E-2,2.612011909E0,2.674542512E0
6.860353745E0,-5.948088765E-1,-7.400854677E-2,1.879263759E0,1.972538248E0
6.879696081E0,-7.240689993E-1,-6.209387258E-2,3.117865622E-1,7.907859540E-1
6.899013073E0,-8.864824772E-1,-4.990798607E-2,-1.333789825E0,1.602291262E0
6.918329809E0,-1.013671041E0,-3.673288971E-2,-2.222033739E0,2.442603574E0
6.937672145E0,-1.007781625E0,-3.616267070E-2,-1.956907392E0,2.201458172E0
6.956971611E0,-8.716306686E-1,-3.477463126E-2,-6.225730777E-1,1.071702633E0
6.976288347E0,-9.227117300E-1,-3.383197263E-2,-6.151335835E-1,1.109473237E0
6.995630427E0,-7.807388306E-1,-5.968551338E-2,1.085358977E0,1.338327162E0
7.014946907E0,-6.027000546E-1,-7.327711582E-2,2.463001728E0,2.536729076E0
7.034263643E0,-6.934748888E-1,-7.443632185E-2,1.486830831E0,1.642289288E0
7.053605723E0,-8.131735921E-1,-6.207922474E-2,-1.483615339E-1,8.289247648E-1
7.072922203E0,-9.290019870E-1,-3.624931350E-2,-1.617813706E0,1.865926015E0
7.092291628E0,-9.895492792E-1,-3.730744869E-2,-2.221627951E0,2.432330235E0
7.111581019E0,-9.576019645E-1,-5.030796304E-2,-1.631250262E0,1.892223515E0
7.130897755E0,-8.286938071E-1,-6.204075739E-2,-1.344735026E-1,8.418227868E-1
7.150225315E0,-6.798102856E-1,-7.444767654E-2,1.459583521E0,1.611852517E0
7.169541795E0,-6.009203196E-1,-6.039243564E-2,2.394625664E0,2.469612226E0
7.188858275E0,-6.316427588E-1,-6.039667502E-2,2.243208170E0,2.331223547E0
7.208200099E0,-7.234283686E-1,-7.496509701E-2,1.047297835E0,1.275069067E0
7.227516579E0,-8.712803125E-1,-6.328895688E-2,-5.602681637E-1,1.037803108E0
7.246845670E0,-9.596520066E-1,-5.116886273E-2,-1.823448896E0,2.061192884E0
7.266197400E0,-9.985269904E-1,-3.779544681E-2,-2.084263086E0,2.311414558E0
7.285539224E0,-9.396032691E-1,-3.637944162E-2,-1.241250634E0,1.557202910E0
7.304855448E0,-7.906398773E-1,-4.857098311E-2,2.844336629E-1,8.416490151E-1
7.324197272E0,-6.834506392E-1,-6.106982008E-2,1.752463460E0,1.882010223E0
7.343502608E0,-6.247504950E-1,-8.828018606E-2,2.421335220E0,2.502193202E0
7.362818576E0,-6.379364133E-1,-8.927569538E-2,1.963394165E0,2.066361455E0
7.382160144E0,-7.233094573E-1,-7.712018490E-2,6.015456319E-1,9.439180267E-1
7.401476112E0,-8.309957981E-1,-3.765106201E-2,-9.489501715E-1,1.261934248E0
7.420817936E0,-9.612247944E-1,-3.842397779E-2,-1.933972120E0,2.160017979E0
7.440133904E0,-9.801943898E-1,-5.147439986E-2,-1.888836503E0,2.128646046E0
7.459465097E0,-9.128952622E-1,-6.357648224E-2,-8.287454247E-1,1.234600627E0
7.478781065E0,-9.608162045E-1,-6.283767521E-2,-8.218404651E-1,1.265913940E0
7.498122633E0,-6.777621508E-1,-7.528174669E-2,1.971637487E0,2.086236625E0
7.517438345E0,-6.155145764E-1,-6.187115610E-2,2.338171721E0,2.418622176E0
7.536754569E0,-6.303540468E-1,-6.298077106E-2,1.646946430E0,1.764580785E0
7.556091851E0,-5.841937065E-1,-6.371961534E-2,1.640176177E0,1.742274481E0
7.575407819E0,-6.867818236E-1,-6.512477249E-2,1.977402717E-1,7.176431734E-1
7.594741187E0,-9.927926064E-1,-5.240733922E-2,-2.001509428E0,2.234820726E0
7.614082499E0,-9.727819562E-1,-2.498476580E-2,-1.699127555E0,1.958050924E0
7.633398467E0,-8.707005978E-1,-6.453649700E-2,-4.358536005E-1,9.758344385E-1
7.652721791E0,-7.041485906E-1,-6.298086792E-2,1.048503280E0,1.264575405E0
7.672046829E0,-6.188780665E-1,-6.222045049E-2,2.148016214E0,2.236259176E0
7.691385675E0,-6.378159523E-1,-8.959491551E-2,2.244194984E0,2.334790690E0
7.710703732E0,-7.174330950E-1,-9.028328955E-2,1.295669675E0,1.483786111E0
7.730011228E0,-8.178508878E-1,-7.790576667E-2,-1.885400563E-1,8.429096843E-1
7.749329486E0,-9.296683669E-1,-1.163892820E-2,-1.534170389E0,1.793905661E0
7.767681106E0,-9.696327448E-1,-1.248781011E-2,-2.014587641E0,2.235823555E0
7.786996818E0,-9.383938909E-1,-3.878044337E-2,-1.410419226E0,1.694511555E0
7.806394651E0,-8.267520070E-1,-9.180522710E-2,-1.020694803E-2,8.318961850E-1
7.825628498E0,-7.103798389E-1,-9.070386738E-2,1.419252753E0,1.589699684E0
7.844945610E0,-6.238462925E-1,-6.300880015E-2,2.216906071E0,2.303872139E0
7.864286922E0,-6.250075102E-1,-6.312622875E-2,2.010651350E0,2.106499029E0
7.883602378E0,-6.812756062E-1,-7.824825495E-2,8.776968718E-1,1.113827204E0
7.902918346E0,-8.165633678E-1,-6.599536538E-2,-5.776352286E-1,1.002393924E0
7.922234058E0,-9.369562864E-1,-2.613344975E-2,-1.673008323E0,1.917687902E0
7.941575370E0,-1.008784652E0,-3.942752257E-2,-1.847780824E0,2.105586611E0
7.960896826E0,-9.548395872E-1,-6.540793926E-2,-1.048422575E0,1.419572729E0
7.980212666E0,-8.360756040E-1,-7.781086862E-2,3.396166861E-1,9.057684253E-1
7.999528378E0,-6.793802977E-1,-5.011783540E-2,1.602029443E0,1.740852585E0
8.018869690E0,-6.183530092E-1,-5.010160059E-2,2.161569357E0,2.248833631E0
8.038185402E0,-6.222448945E-1,-7.799571007E-2,1.745176792E0,1.854430930E0
8.057509696E0,-7.297381163E-1,-9.284280986E-2,5.343783498E-1,9.092291935E-1
8.076850880E0,-8.457269073E-1,-6.709423661E-2,-8.652353883E-1,1.211770570E0
8.096166848E0,-9.661080837E-1,-2.679986693E-2,-1.754471898E0,2.003061333E0
8.115482816E0,-9.741834402E-1,-2.658777684E-2,-1.753407717E0,2.006035619E0
8.134798784E0,-1.017664552E0,-3.915681317E-2,-1.704823732E0,1.985849530E0
8.154151042E0,-7.527766824E-1,-9.240365773E-2,6.506351233E-1,9.992683489E-1
8.173467266E0,-6.729373336E-1,-9.132181108E-2,1.818956494E0,1.941593947E0
8.192783362E0,-6.384242177E-1,-6.388983130E-2,2.148962975E0,2.242701331E0
8.212124802E0,-6.671496034E-1,-6.480336189E-2,1.489082813E0,1.632989802E0
8.231440898E0,-7.787074447E-1,-5.241040140E-2,1.969945878E-1,8.049465834E-1
8.250767099E0,-9.029933214E-1,-6.706879288E-2,-1.108178735E0,1.431067877E0
8.270108667E0,-9.702888131E-1,-2.704968676E-2,-1.808399558E0,2.052437826E0
8.289424891E0,-9.598211050E-1,-4.060245678E-2,-1.547385097E0,1.821347235E0
8.308741115E0,-8.497498035E-1,-6.686109304E-2,-4.485686421E-1,9.632024507E-1
8.328057339E0,-7.426209450E-1,-9.266147017E-2,9.255850911E-1,1.190285586E0
8.347398907E0,-6.526594162E-1,-9.176972508E-2,1.915385485E0,2.025607946E0
8.366715259E0,-6.330893636E-1,-5.125097185E-2,2.025552034E0,2.122802357E0
8.386031483E0,-6.801344156E-1,-5.216725916E-2,1.241753459E0,1.416776588E0
8.405373179E0,-8.180680871E-1,-6.682241708E-2,-6.396176666E-2,8.232810809E-1
8.424689403E0,-9.159383774E-1,-8.197681606E-2,-1.261755943E0,1.561310786E0
8.444005371E0,-9.870898128E-1,-4.147811607E-2,-1.767110348E0,2.024535926E0
8.463347195E0,-9.476581216E-1,-2.713122033E-2,-1.323702574E0,1.628183197E0
8.482663419E0,-8.499141932E-1,-6.669165939E-2,-1.683115512E-1,8.689825611E-1
8.501979643E0,-7.434063554E-1,-7.927677780E-2,1.136214137E0,1.360117782E0
8.521421507E0,-6.616678834E-1,-6.550106406E-2,1.971285105E0,2.080398938E0
8.540637691E0,-6.326860785E-1,-6.616882980E-2,1.912308693E0,2.015339804E0
8.559971187E0,-6.976142526E-1,-8.059625328E-2,1.002678394E0,1.224142706E0
8.579287667E0,-8.101112843E-1,-8.172249794E-2,-3.296017647E-1,8.784054775E-1
8.598629747E0,-9.136667848E-1,-4.203817248E-2,-1.439114690E0,1.705170165E0
8.617946227E0,-9.631955624E-1,-1.480836235E-2,-1.737603545E0,1.986763967E0
8.637288051E0,-9.410433769E-1,-4.068441316E-2,-1.089283586E0,1.440054370E0
8.656623897E0,-7.171039581E-1,-7.592900842E-2,1.455034465E-1,7.356456715E-1
8.675940761E0,-5.892405510E-1,-7.488963753E-2,1.391808510E0,1.513256030E0
8.695283097E0,-6.031050086E-1,-7.482321560E-2,1.393787742E0,1.520519133E0
8.714600089E0,-5.454664826E-1,-4.792642593E-2,1.704665780E0,1.790451353E0
8.733917081E0,-6.444488168E-1,-6.246639788E-2,6.742288470E-1,9.347731631E-1
8.753651413E0,-7.422698736E-1,-7.723955810E-2,-6.300624609E-1,9.766827629E-1
8.772968661E0,-8.093619943E-1,-3.754945472E-2,-1.563105226E0,1.760617717E0
8.792285909E0,-8.187780380E-1,-2.431765012E-2,-1.658951521E0,1.850164580E0
8.811628629E0,-7.466259003E-1,-3.705937788E-2,-8.491510153E-1,1.131318293E0
8.830946005E0,-6.480715871E-1,-9.012575448E-2,4.413419962E-1,7.892415291E-1
8.850267536E0,-5.669606924E-1,-8.913531899E-2,1.581272840E0,1.682204901E0
8.869610384E0,-5.377057195E-1,-7.540483773E-2,2.020717144E0,2.092393631E0
8.888927888E0,-5.612846613E-1,-4.874111339E-2,1.498755336E0,1.601150750E0
8.908245264E0,-6.399656534E-1,-4.987442121E-2,3.176831305E-1,7.162164944E-1
8.927588112E0,-7.544218898E-1,-6.465012580E-2,-9.179793000E-1,1.189965555E0
8.946905616E0,-8.333677053E-1,-5.185890570E-2,-1.631590247E0,1.832833275E0
8.966252168E0,-8.299288750E-1,-3.816884011E-2,-1.480534554E0,1.697710624E0
8.985569800E0,-7.385147214E-1,-5.106034130E-2,-5.198343992E-1,9.045656166E-1
9.004887432E0,-6.687715054E-1,-6.283520907E-2,7.475312948E-1,1.004990859E0
9.024230408E0,-5.580928922E-1,-8.959965408E-2,1.720091701E0,1.810583119E0
9.043548040E0,-5.041702390E-1,-6.302252412E-2,1.908923626E0,1.975385754E0
9.062865544E0,-5.409342647E-1,-5.033507198E-2,1.233413696E0,1.347758452E0
9.082208520E0,-5.764621496E-1,-5.639871955E-2,4.385628924E-2,5.808724469E-1
9.101526152E0,-6.906097531E-1,-5.648729205E-2,-1.094023824E0,1.294998368E0
9.120869000E0,-7.505287528E-1,-2.967517078E-2,-1.639765382E0,1.803608752E0
9.140186632E0,-7.391339540E-1,-2.897565998E-2,-1.294281244E0,1.490745629E0
9.159496704E0,-6.619190574E-1,-2.777122706E-2,-2.503129542E-1,7.082122949E-1
9.178839680E0,-5.653817058E-1,-6.773370504E-2,9.568950534E-1,1.113504590E0
9.198157184E0,-4.850156903E-1,-6.749429554E-2,1.777944207E0,1.844147853E0
9.217474688E0,-4.751786888E-1,-5.419044197E-2,1.774798512E0,1.838108035E0
9.236817664E0,-4.463661611E-1,-5.458475277E-2,1.771014214E0,1.827214708E0
9.256128248E0,-4.416583180E-1,-5.571698397E-2,9.718605280E-1,1.068961804E0
9.275445624E0,-7.032916546E-1,-2.970522642E-2,-1.256007314E0,1.439811072E0
9.294788472E0,-7.513853908E-1,-4.370030388E-2,-1.571563125E0,1.742498315E0
9.314105720E0,-7.281973958E-1,-4.317178205E-2,-1.064013124E0,1.290061695E0
9.333423224E0,-5.328982472E-1,-5.153280869E-2,9.839504026E-3,5.354745448E-1
9.352759355E0,-4.160178900E-1,-5.015652999E-2,1.133795857E0,1.208751260E0
9.372076475E0,-3.593943119E-1,-4.962132871E-2,1.792334318E0,1.828685007E0
9.391393851E0,-3.895087838E-1,-4.998552799E-2,1.627555013E0,1.674261319E0
9.410736571E0,-4.432445765E-1,-6.441771239E-2,7.219291329E-1,8.495864107E-1
9.430053819E0,-5.480282903E-1,-3.821982816E-2,-4.576874077E-1,7.150339330E-1
9.449366737E0,-6.302787662E-1,-2.554384619E-2,-1.348825097E0,1.489037593E0
9.468683985E0,-6.753895283E-1,-3.943677619E-2,-1.499627352E0,1.645171258E0
9.488026577E0,-6.060280204E-1,-3.879126906E-2,-8.416500092E-1,1.037858113E0
9.507343825E0,-3.964114189E-1,-4.740731046E-2,2.473651022E-1,4.696583438E-1
9.526660817E0,-3.158553541E-1,-5.981582031E-2,1.288656592E0,1.328148467E0
9.545978065E0,-3.031177819E-1,-7.301434129E-2,1.768598437E0,1.795870796E0
9.565320657E0,-3.126381636E-1,-6.000116840E-2,1.422965527E0,1.458140477E0
9.584637905E0,-3.857785463E-1,-3.344531730E-2,4.519895315E-1,5.951791433E-1
9.603955025E0,-4.694611728E-1,-2.147995122E-2,-6.745015383E-1,8.220751220E-1
9.623272273E0,-5.664755702E-1,-3.531269729E-2,-1.412479162E0,1.522247990E0
9.642589521E0,-5.898820162E-1,-4.855011404E-2,-1.396593451E0,1.516835909E0
9.661905172E0,-5.413413644E-1,-3.417868912E-2,-6.141218543E-1,8.193682368E-1
9.681222164E0,-3.489815891E-1,-3.032291774E-3,4.889225662E-1,6.007017729E-1
9.700539284E0,-2.466693968E-1,-2.926315926E-2,1.418690085E0,1.440272086E0
9.719881876E0,-2.282473296E-1,-7.001119852E-2,1.717820525E0,1.734331505E0
9.739198996E0,-2.342967391E-1,-7.067598403E-2,1.222422004E0,1.246677830E0
9.758753847E0,-2.727521360E-1,-3.796835989E-2,1.777412146E-1,3.277609852E-1
9.778096311E0,-3.787747622E-1,2.659464255E-3,-9.033821821E-1,9.795798896E-1
9.797413559E0,-4.739634693E-1,-1.084213424E-2,-1.462994456E0,1.537891967E0
9.816730807E0,-4.667128026E-1,-2.381479181E-2,-1.242165923E0,1.327163956E0
9.836047927E0,-4.970090389E-1,-2.354269661E-2,-1.239449143E0,1.335592162E0
9.855370341E0,-4.144019186E-1,-2.278898284E-2,-3.341374397E-1,5.328190280E-1
9.874712933E0,-2.058591545E-1,-6.261105835E-2,1.536912084E0,1.551901056E0
9.894030181E0,-2.105406225E-1,-6.240217015E-2,1.632738352E0,1.647439198E0
9.913347301E0,-2.655797303E-1,-2.246737853E-2,9.476209283E-1,9.843895570E-1
9.932664421E0,-2.934020460E-1,8.276647888E-3,-1.237810627E-1,3.185514322E-1
9.952051200E0,-3.823453784E-1,-5.531480070E-3,-1.068872213E0,1.135212048E0
9.971337241E0,-4.286837876E-1,-4.666090757E-2,-1.465657949E0,1.527776245E0
9.990654617E0,-4.001052082E-1,-4.645965993E-2,-1.095765471E0,1.167452203E0
1.000997186E1,-2.524186373E-1,-2.757800277E-3,-1.001574323E-1,2.715774018E-1
1.002931484E1,-1.384491771E-1,1.042602584E-2,9.406086802E-1,9.508004870E-1
1.004863209E1,-1.122650951E-1,-3.083206899E-2,1.571105838E0,1.575413476E0
1.006794946E1,-1.219714805E-1,-8.409646153E-2,1.584342241E0,1.591254095E0
1.008729231E1,-1.696150601E-1,-5.707814172E-2,8.307522535E-1,8.498096785E-1
1.010660969E1,-2.332707494E-1,1.368397661E-2,-3.480953276E-1,4.192527291E-1
1.012592706E1,-3.262369335E-1,2.738101035E-2,-1.251557231E0,1.293667561E0
1.014526978E1,-3.769899607E-1,-2.638206445E-2,-1.456151009E0,1.504391307E0
1.016459913E1,-3.460753858E-1,-2.721010894E-2,-9.618123770E-1,1.022541741E0
1.018391664E1,-1.950760484E-1,-1.206186321E-2,6.186267734E-2,2.050052293E-1
1.020325961E1,-9.255595505E-2,-1.041446906E-2,1.155573964E0,1.159321462E0
1.022257724E1,-4.871535301E-2,-3.814134747E-2,1.701343060E0,1.702467666E0
1.024189475E1,-5.351565406E-2,-5.281898007E-2,1.371279955E0,1.373339901E0
1.026124816E1,-8.719419688E-2,-8.513087407E-3,4.797315300E-1,4.876655016E-1
1.028056592E1,-1.745170355E-1,1.814029180E-2,-5.737422109E-1,5.999711580E-1
1.029988381E1,-2.833580375E-1,-9.984306060E-3,-1.379273772E0,1.408114911E0
1.031922691E1,-3.030420244E-1,-2.236694656E-2,-1.405136108E0,1.437616859E0
1.033854454E1,-2.503933311E-1,-2.119872347E-2,-6.654617190E-1,7.113265815E-1
1.035786665E1,-1.302383989E-1,6.126328371E-3,3.720181882E-1,3.942043947E-1
1.037721001E1,-4.658457637E-2,-2.134456113E-2,1.219681144E0,1.220757062E0
1.039652777E1,-6.327903830E-3,-4.717874900E-2,1.601094961E0,1.601802407E0
1.041587126E1,1.041207649E-2,-4.694245011E-2,1.599698305E0,1.600420780E0
1.043518902E1,4.050835222E-2,-2.152220346E-2,1.241012812E0,1.241860270E0
1.045451015E1,-1.763112396E-1,6.928295828E-3,-8.207231760E-1,8.394761379E-1
1.047385351E1,-2.625387013E-1,-1.989800856E-2,-1.381619811E0,1.406483488E0
1.049317152E1,-2.572504282E-1,-1.901105233E-2,-1.217627764E0,1.244651186E0
1.051248941E1,-1.691182405E-1,2.124707028E-2,-4.651825726E-1,4.954263246E-1
1.053180743E1,-4.217764363E-2,7.508908398E-3,5.181642771E-1,5.199322604E-1
1.055115079E1,2.032857947E-2,-4.634499177E-2,1.366234541E0,1.367171507E0
1.057046880E1,2.261751518E-2,-4.637774825E-2,1.557833910E0,1.558688211E0
1.058978682E1,8.203570032E-4,-1.961245388E-2,1.024040818E0,1.024228939E0
1.060913018E1,-5.948276445E-2,2.365458012E-2,3.871041909E-2,7.480798736E-2
1.062844820E1,-1.776991636E-1,-1.792218722E-2,-9.323619604E-1,9.493139748E-1
1.064776621E1,-2.455250770E-1,-3.192087635E-2,-1.369974613E0,1.392168074E0
1.066708423E1,-2.077832520E-1,9.591558948E-3,-1.096506953E0,1.116061547E0
1.068642759E1,-7.545045018E-2,3.642978519E-2,-2.499920726E-1,2.636587492E-1
1.070574560E1,6.898397114E-4,-1.815037616E-2,7.212973237E-1,7.215259810E-1
1.072506349E1,2.001730353E-2,-4.461592808E-2,1.406030774E0,1.406880880E0
1.074438151E1,6.484488398E-2,-3.095518798E-2,1.472762346E0,1.474514161E0
1.076386463E1,2.130818553E-2,2.342827059E-2,7.334154844E-1,7.340989003E-1
1.078318265E1,-7.171849720E-3,1.525024790E-2,-2.645609379E-1,2.650971432E-1
1.080250066E1,-1.635323465E-1,-2.336869203E-2,-1.029519200E0,1.042688212E0
1.082184402E1,-2.111563236E-1,-2.422962524E-2,-1.301497221E0,1.318737686E0
1.084116217E1,-1.953372508E-1,-4.761061817E-2,-2.510694563E-1,3.216508735E-1
1.086048018E1,-4.057387635E-2,3.278331831E-2,1.727408171E-1,1.804449370E-1
1.087979820E1,-1.169266775E-1,2.115664184E-1,-1.200627327E0,1.224719631E0
1.089914156E1,2.847006172E-2,-1.359177083E-1,1.457817793E0,1.464416910E0
1.091845957E1,6.532201171E-2,-1.545311511E-1,1.705294251E0,1.713527159E0
1.093777759E1,1.586730243E-3,6.442458928E-2,3.973335922E-1,4.025258115E-1
1.095712068E1,2.048289403E-2,7.768011838E-2,5.719249249E-1,5.775394960E-1
