WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
350.272	99.731	115.608	93.393	-0.047651687108886		
350.633	97.816	117.642	86.609	-0.0999365375660094		
350.995	97.217	112.047	89.832	-0.0716497350546695		
351.356	98.594	112.047	93.563	-0.0517034187685393		
351.717	98.624	111.708	100.007	0.0145779184030778		
352.078	104.160	104.586	104.077	-0.000759310099058444		
352.440	104.998	104.586	103.908	-0.0102215653866275		
352.801	104.011	109.503	92.376	-0.110400375283645		
353.162	104.908	115.268	81.351	-0.217709036745004		
353.523	106.465	113.573	82.368	-0.18583563394865		
353.884	104.519	119.338	86.948	-0.132228823893112		
354.245	107.302	120.694	101.025	-0.0434634944504483		
354.606	112.060	119.338	110.012	-0.0137811457809667		
354.967	111.821	109.673	115.608	0.0253262940489716		
355.328	108.170	105.773	113.573	0.0366783448850654		
355.689	107.542	110.351	108.995	0.0093052870158777		
356.050	108.320	113.403	114.590	0.0429807701221818		
356.411	104.340	113.573	112.725	0.0558472388210053		
356.772	106.255	111.369	117.303	0.0812610098484673		
357.133	110.953	116.964	124.593	0.0950606500683862		
357.493	112.928	95.937	133.408	0.138575673527231		
357.854	111.671	92.036	125.441	0.0941963765907896		
358.215	110.414	91.019	127.814	0.129772455231885		
358.576	112.838	93.224	131.713	0.142634670336705		
358.936	107.961	90.171	137.307	0.213492065375525		
359.297	101.377	105.603	133.408	0.214682993567744		
359.658	100.659	102.551	129.679	0.190191346042932		
360.018	103.951	104.586	126.967	0.151893073768055		
360.379	98.115	109.503	118.998	0.127980802447406		
360.739	100.928	111.369	107.638	0.039215650613986		
361.100	100.300	111.030	103.060	0.0164092574514639		
361.461	98.953	111.708	103.738	0.0296917658072377		
361.821	100.031	115.947	106.790	0.0408729325114878		
362.181	103.293	113.573	108.147	0.0298335316458722		
362.542	103.352	112.047	108.486	0.0316014563899574		
362.902	108.679	114.421	115.608	0.0428790452710289		
363.263	112.659	114.760	123.237	0.0666222895000498		
363.623	106.973	108.995	127.814	0.129457232898162		
363.983	108.290	106.960	131.883	0.144361978428762		
364.344	108.380	107.299	130.696	0.145604715481698		
364.704	107.392	107.130	126.797	0.135632971234332		
365.064	105.058	105.095	124.254	0.128792086017258		
365.424	109.158	102.890	118.829	0.0699180987349375		
