WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
350.633	84.743	133.239	100.403	0.139643605198954		
350.995	97.463	127.984	97.350	-0.00109678878638479		
351.356	103.399	127.814	100.233	-0.0325300601018133		
351.717	100.855	129.679	98.538	-0.0244249009852642		
352.078	101.534	121.033	103.286	0.0160066125449294		
352.440	104.586	120.185	101.420	-0.0296680294170864		
352.801	94.072	118.151	108.373	0.135699716532592		
353.162	91.188	118.490	110.408	0.177616129689182		
353.523	90.340	116.286	113.290	0.176996147342051		
353.884	88.814	109.843	120.411	0.237779233713084		
354.245	79.824	107.638	125.158	0.313874071323842		
354.606	84.234	120.694	116.342	0.216054126794811		
354.967	90.849	122.220	106.338	0.103593558382069		
355.328	95.598	124.932	106.169	0.071763443603405		
355.689	99.329	124.593	102.777	0.0220834958414947		
356.050	109.843	123.745	94.637	-0.104228315087902		
356.411	105.095	110.351	101.760	-0.0222119337745523		
356.772	101.703	109.503	109.560	0.0577896784643792		
357.133	100.855	105.264	109.390	0.0594834946703794		
357.493	96.276	106.112	110.916	0.0990592016992314		
357.854	94.920	113.234	120.411	0.174385747698595		
358.215	91.358	112.556	121.937	0.228068499917575		
358.576	101.703	109.503	126.854	0.190056933517781		
358.936	101.703	115.099	126.514	0.18050152894686		
359.297	101.534	117.981	124.141	0.151523677246068		
359.658	92.545	116.794	120.072	0.180407303439192		
360.018	97.294	115.268	110.747	0.0887838623392503		
360.379	87.287	124.254	102.608	0.0938882185040897		
360.739	81.351	120.016	103.455	0.129190647978393		
361.100	92.376	115.099	107.186	0.0880586009178711		
361.461	94.580	108.486	101.251	0.041392869812772		
361.821	92.884	112.047	113.799	0.126458918879799		
362.181	91.358	108.147	118.377	0.166047928127377		
362.542	95.259	105.603	113.290	0.110996350309266		
362.902	81.860	106.790	113.121	0.193465793091974		
363.263	86.779	109.334	121.089	0.216090693556019		
363.623	95.598	104.077	113.968	0.114112036412482		
363.983	99.838	95.937	112.782	0.0792027195325016		
364.344	97.972	98.820	116.173	0.118750068261534		
364.704	102.042	101.534	115.155	0.0916558922822891		
365.064	105.943	94.241	119.733	0.0925254896953242		
365.424	106.112	96.616	119.394	0.0960217613014021		
365.785	100.516	104.247	126.684	0.188520555766652		
366.145	98.820	97.294	127.193	0.20470135072158		
366.505	97.633	102.551	122.785	0.187037734911575		
366.865	86.948	109.503	118.885	0.240136487255331		
367.225	77.958	106.451	114.816	0.276304806068314		
367.585	85.930	109.843	108.882	0.171880547508618		
367.945	86.948	114.421	113.629	0.189924807363517		
368.305	86.948	113.403	118.885	0.222631341879503		
368.665	93.393	110.351	115.834	0.158652446060243		
369.025	93.393	117.642	123.802	0.208325502713447		
369.385	87.457	115.947	117.699	0.19426913225209		
369.745	91.358	116.625	115.664	0.152210946045564		
370.105	88.475	110.012	112.442	0.150240772721308		
370.464	83.725	113.234	112.951	0.184619384514177		
370.824	82.199	107.977	107.525	0.159029200170984		
371.184	82.877	101.534	108.882	0.153131732644323		
371.544	77.619	106.621	104.982	0.158019812523348		
371.904	78.637	109.673	113.460	0.199982885746432		
372.263	86.609	109.334	118.038	0.178072522863024		
372.623	92.206	109.673	117.699	0.155485759403993		
372.983	101.703	116.794	113.290	0.0721066318703575		
373.342	101.025	111.030	115.664	0.0911790947819763		
373.702	106.621	110.860	111.764	0.033324609995013		
374.061	102.890	115.099	113.290	0.0678258070876331		
374.421	104.586	113.234	119.564	0.102272653863293		
374.780	87.287	113.742	126.684	0.265854864033267		
375.140	88.135	121.881	121.259	0.216577131977514		
375.499	78.806	121.881	119.564	0.253869908418597		
375.859	76.431	112.386	112.612	0.224932470932353		
376.218	67.440	121.202	106.169	0.231865940821463		
376.577	71.681	117.812	104.982	0.192092795134654		
376.937	74.565	115.438	107.695	0.186157456235206		
377.296	84.913	112.895	103.795	0.108220621272649		
377.655	90.680	114.251	97.350	0.0386394845665422		
378.014	102.042	113.403	99.046	-0.0169288331183926		
378.374	104.077	123.576	104.812	0.00400133292482773		
378.733	100.855	124.424	103.286	0.0134573626974632		
379.092	94.750	130.357	113.799	0.10993383084287		
379.451	93.732	128.323	124.141	0.17460724404205		
379.810	83.217	126.967	130.413	0.277842471455078		
380.169	80.163	115.438	125.328	0.254113061961372		
380.528	87.287	103.738	119.564	0.187880141454109		
380.887	91.019	96.616	109.051	0.108500966498137		
381.246	91.019	104.586	108.712	0.107397485399621		
381.605	92.376	104.077	102.268	0.0602673433840715		
381.964	101.703	105.434	102.777	0.00640506298335069		
382.323	95.089	116.455	102.947	0.0457612940540794		
382.682	94.241	125.610	106.508	0.0717930068042269		
383.041	91.697	126.119	108.712	0.0970873054045889		
383.400	95.768	123.915	117.360	0.121024341301532		
383.758	94.241	134.764	118.377	0.130565314931921		
384.117	92.206	126.627	123.632	0.168876868950996		
384.476	88.305	120.863	117.699	0.160263516884917		
384.835	90.171	124.932	112.612	0.119166092240681		
385.193	89.153	127.984	107.186	0.0956686439819653		
385.552	93.054	120.524	102.777	0.0548239394776887		
385.911	88.644	125.780	105.151	0.09131293387431		
386.269	91.697	128.323	112.782	0.12166850049229		
386.628	94.580	117.133	117.529	0.132237828781684		
386.986	100.346	117.133	118.716	0.10963495329756		
387.345	98.820	110.351	127.362	0.170129354386354		
387.703	110.351	114.590	127.871	0.106166516726705		
388.062	110.860	116.625	119.224	0.0480065551031989		
388.420	103.908	118.320	109.899	0.0351052384905341		
388.778	105.603	114.590	106.677	0.00624767220272285		
389.137	102.381	120.355	97.859	-0.0254154870917855		
389.495	103.229	113.234	98.198	-0.0278868359827879		
389.853	103.060	111.369	102.947	-0.000640423518265166		
390.212	112.556	115.268	110.916	-0.00939661409220692		
390.570	105.603	115.099	111.934	0.0376142756187212		
390.928	101.873	111.877	115.155	0.0786660463631251		
391.286	106.790	115.608	115.494	0.051886404247547		
391.644	105.603	112.895	118.546	0.0769435688963847		
392.003	103.060	115.777	118.038	0.091136588249606		
392.361	99.329	118.659	110.577	0.0668551368079196		
392.719	110.012	119.507	117.360	0.0438498906697174		
393.077	100.177	122.220	111.595	0.0673605341345652		
393.435	96.446	120.185	111.934	0.0936766531571578		
393.793	94.920	114.760	108.203	0.078111065958751		
394.151	101.025	113.403	108.034	0.0422795434711399		
394.509	100.346	112.725	98.029	-0.0134525997288237		
394.867	100.007	112.725	106.169	0.0360499399695461		
395.224	115.608	110.351	104.303	-0.0636997056829852		
395.582	109.843	112.895	103.625	-0.0342948693269048		
395.940	115.438	110.860	109.390	-0.0332382740002273		
396.298	109.843	113.573	111.086	0.0068076585088418		
396.656	104.416	105.943	114.816	0.0569107995399474		
397.013	90.001	110.351	116.851	0.150641057910887		
397.371	92.545	109.843	117.529	0.137979592544313		
397.729	82.538	111.199	117.868	0.193510239134239		
398.086	82.199	109.503	122.446	0.218357634955664		
398.444	88.644	108.486	109.899	0.115304782931361		
398.801	93.563	112.216	105.490	0.0667324644776227		
399.159	91.188	110.690	108.203	0.0941244565184934		
