WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
403.804	106.435	101.188	132.335	0.149533300619211		
404.161	106.345	99.242	126.741	0.115106876598332		
404.518	101.736	98.225	121.824	0.116335523567687		
404.876	103.562	105.198	126.401	0.133521700884624		
405.233	106.794	106.814	116.399	0.0558284108571945		
405.590	105.447	111.362	116.229	0.063476662957344		
405.947	105.746	110.165	108.430	0.0157104197534461		
406.304	104.699	108.998	108.769	0.0235102573843698		
406.660	104.220	105.347	105.038	0.00469443637093925		
407.017	103.592	105.437	116.229	0.0722494837901879		
407.374	103.831	105.706	125.045	0.120166676504079		
407.731	101.796	111.242	130.640	0.164309947328993		
408.088	101.287	113.816	129.961	0.165805816579749		
408.445	102.036	114.803	132.504	0.175179579730767		
408.801	100.539	117.346	129.114	0.168925980344653		
409.158	103.711	114.205	127.927	0.14439709959504		
409.515	101.736	111.422	128.944	0.160004544449492		
409.871	103.592	111.063	127.249	0.138808564799277		
410.228	102.425	107.053	123.859	0.123907552600887		
410.585	102.425	103.791	123.859	0.121734728800424		
410.941	99.282	106.305	116.568	0.0984665609023716		
411.298	102.874	106.365	110.125	0.0410865870321804		
411.654	101.916	103.971	108.769	0.0389782741460856		
412.011	99.492	105.138	116.229	0.0973683872736698		
412.367	102.155	106.634	121.315	0.108948473466131		
412.723	101.706	106.604	116.399	0.0841477772686186		
413.080	103.023	106.844	125.215	0.12796831071761		
413.436	105.687	108.130	119.790	0.0802854049221069		
413.792	104.669	108.519	112.499	0.0439074084270815		
414.149	101.108	107.592	107.751	0.0364806213893396		
414.505	103.053	104.270	113.008	0.0538779934024371		
