t   R1  R2  R3  R4
79.5                     308.3046655879927        306.4426752741763        302.4592233219289        300.7906019860587
81                       308.3448659662601        306.4723549098694        302.46751776821395       300.7930374288448
82.5                     308.38506634452744       306.50203454556265       302.47581221449906       300.795472871631
84                       308.42526672279485       306.5317141812559        302.4841066607843        300.7979083144171
85.5                     308.4654671010622        306.5613938169492        302.49240110706927       300.80034375720317
87                       308.5056674793296        306.5910734526424        302.5006955533544        300.8027791999894
88.5                     308.54586785759693       306.62075308833556       302.5089899996394        300.80521464277547
90                       308.58606823586433       306.65043272402875       302.51728444592453       300.80765008556165
91.5                     308.6262686141317        306.68011235972205       302.52557889220964       300.8100855283478
93                       308.6664689923991        306.7097919954153        302.53387333849474       300.81252097113395
94.5                     308.7066693706663        306.7394716311085        302.54216778477985       300.81495641392
96                       308.74686974893376       306.76915126680177       302.5504622310649        300.8173918567062
97.5                     308.7870701272011        306.798830902495         302.55875667735          300.81982729949226
99                       308.82727050546845       306.82851053818825       302.5670511236351        300.8222627422784
100.5                    308.86747088373585       306.85819017388144       302.5753455699201        300.82469818506456
102                      308.90767126200325       306.8878698095747        302.5836400162052        300.8271336278507
103.5                    308.9275730924987        306.90229144292204       302.58724673696196       300.82821666932443
105                      308.94671688594036       306.916143275352         302.5906783974293        300.8292492061849
106.5                    308.96586067938205       306.9299951077819        302.5941100578966        300.8302817430453
108                      308.98500447282373       306.94384694021176       302.59754171836397       300.8313142799058
109.5                    309.0041482662655        306.9576987726417        302.60097337883127       300.8323468167662
111                      309.02329205970716       306.97155060507174       302.6044050392985        300.83337935362664
112.5                    309.04243585314885       306.98540243750153       302.6078366997659        300.83441189048705
114                      309.06157964659053       306.9992542699315        302.61126836023317       300.83544442734745
115.5                    309.0807234400323        307.0131061023614        302.6147000207005        300.836476964208
117                      309.09986723347396       307.0269579347913        302.6181316811678        300.8375095010683
118.5                    309.1190110269157        307.0408097672212        302.6215633416351        300.8385420379288
120                      309.1381548203574        307.0546615996512        302.6249950021025        300.83957457478925
121.5                    309.15729861379907       307.0685134320811        302.6284266625697        300.84060711164966
123                      309.1764424072408        307.08236526451094       302.63185832303714       300.8416396485102
124.5                    309.1955862006825        307.09621709694096       302.6352899835045        300.84267218537053
126                      309.2147299941241        307.1100689293708        302.63872164397173       300.84370472223094
127.5                    309.23387378756587       307.1239207618008        302.6421533044391        300.8447372590914
129                      309.25301758100755       307.1377725942307        302.6455849649064        300.84576979595187
130.5                    309.27216137444924       307.15162442666053       302.6490166253737        300.84680233281233
132                      309.291305167891         307.1654762590905        302.652448285841         300.84783486967274
133.5                    309.3104489613327        307.1793280915204        302.6558799463083        300.84886740653315
135                      309.32959275477447       307.1931799239503        302.65931160677565       300.8498999433936
136.5                    309.3487365482162        307.2070317563803        302.66274326724294       300.850932480254
138                      309.36121935169047       307.21597638224597       302.66483815879366       300.8515698417019
139.5                    309.3703315337355        307.2224378433443        302.66625661306136       300.8520072348689
141                      309.3794437157806        307.22889930444256       302.66767506732907       300.85244462803587
142.5                    309.3885558978256        307.23536076554086       302.6690935215967        300.8528820212028
144                      309.3976680798707        307.24182222663916       302.6705119758644        300.8533194143697
145.5                    309.40678026191574       307.24828368773746       302.67193043013197       300.85375680753657
147                      309.4158924439608        307.25474514883575       302.6733488843996        300.8541942007036
148.5                    309.42500462600583       307.26120660993405       302.6747673386672        300.8546315938705
150                      309.43411680805093       307.26766807103235       302.6761857929349        300.85506898703744
151.5                    309.443228990096         307.2741295321306        302.67760424720257       300.8555063802043
153                      309.452341172141         307.28059099322894       302.6790227014703        300.85594377337134
154.5                    309.46145335418606       307.28705245432724       302.68044115573787       300.85638116653826
156                      309.4705655362312        307.2935139154254        302.6818596100055        300.8568185597052
157.5                    309.4796777182762        307.2999753765238        302.6832780642732        300.8572559528721
159                      309.4887899003213        307.3064368376221        302.6846965185408        300.85769334603896
160.5                    309.4979020823664        307.31289829872037       302.68611497280847       300.85813073920605
162                      309.5070142644114        307.3193597598186        302.6875334270761        300.8585681323729
163.5                    309.5161264464565        307.32582122091696       302.6889518813438        300.8590055255399
165                      309.5252386285016        307.3322826820152        302.6903703356114        300.85944291870675
166.5                    309.5343508105467        307.33874414311356       302.69178878987907       300.8598803118737
168                      309.5434629925917        307.3452056042118        302.6932072441468        300.86031770504064
169.5                    309.5525751746368        307.35166706531015       302.6946256984144        300.8607550982076
171                      309.56168735668183       307.3581285264084        302.6960441526821        300.86119249137454
172.5                    309.5690614392969        307.36333511333805       302.69715969434554       300.8615381137991
174                      309.5733986229079        307.36634911792913       302.6977459711292        300.8617233895419
175.5                    309.577735806519         307.3693631225201        302.69833224791296       300.86190866528483
177                      309.58207299013          307.3723771271111        302.6989185246967        300.86209394102764
178.5                    309.58641017374094       307.37539113170214       302.6995048014803        300.86227921677056
180                      309.590747357352         307.3784051362932        302.70009107826405       300.8624644925134
181.5                    309.595084540963         307.3814191408842        302.70067735504773       300.8626497682563
183                      309.5994217245741        307.38443314547527       302.70126363183147       300.86283504399916
184.5                    309.60375890818506       307.38744715006624       302.70184990861515       300.86302031974196
186                      309.60809609179597       307.39046115465726       302.7024361853988        300.8632055954849
187.5                    309.61243327540706       307.3934751592483        302.7030224621825        300.8633908712278
189                      309.616770459018         307.3964891638393        302.7036087389663        300.8635761469706
190.5                    309.621107642629         307.3995031684303        302.70419501575          300.8637614227135
192                      309.62544482624          307.40251717302135       302.70478129253365       300.86394669845635
193.5                    309.6297820098511        307.4055311776124        302.7053675693174        300.8641319741992
195                      309.6341191934621        307.4085451822034        302.7059538461011        300.864317249942
196.5                    309.6384563770731        307.4115591867943        302.70654012288475       300.864502525685
198                      309.6427935606841        307.4145731913854        302.7071263996685        300.8646878014278
199.5                    309.6471307442951        307.41758719597647       302.7077126764522        300.8648730771707
201                      309.6514679279062        307.4206012005675        302.70829895323584       300.86505835291354
202.5                    309.65580511151717       307.42361520515846       302.7088852300195        300.8652436286564
204                      309.66014229512814       307.4266292097495        302.70947150680325       300.8654289043993
205.5                    309.66447947873917       307.4296432143405        302.710057783587         300.86561418014213
207                      309.66868442738604       307.4325636568933        302.7106240483206        300.8657932423675
208.5                    309.6709554396825        307.43411575463716       302.71089763682176       300.865881431898
210                      309.67322645197896       307.4356678523811        302.71117122532297       300.8659696214287
211.5                    309.6754974642754        307.43721995012504       302.71144481382413       300.8660578109593
213                      309.6777684765719        307.43877204786884       302.71171840232535       300.8661460004899
214.5                    309.6800394888683        307.44032414561275       302.7119919908265        300.86623419002063
216                      309.68231050116475       307.44187624335666       302.7122655793277        300.8663223795512
217.5                    309.6845815134612        307.4434283411005        302.7125391678289        300.8664105690819
219                      309.6868525257577        307.4449804388444        302.7128127563301        300.86649875861247
220.5                    309.6891235380541        307.4465325365883        302.7130863448313        300.86658694814315
222                      309.69139455035054       307.44808463433225       302.7133599333325        300.8666751376738
223.5                    309.69366556264697       307.44963673207616       302.71363352183363       300.86676332720435
225                      309.6959365749434        307.45118882982          302.7139071103349        300.86685151673504
226.5                    309.6982075872399        307.45274092756387       302.714180698836         300.8669397062656
228                      309.7004785995364        307.4542930253078        302.7144542873373        300.86702789579635
229.5                    309.7027496118328        307.45584512305163       302.7147278758385        300.8671160853269
231                      309.70502062412925       307.4573972207956        302.71500146433965       300.86720427485756
232.5                    309.70729163642574       307.4589493185395        302.71527505284087       300.8672924643882
234                      309.70956264872217       307.46050141628336       302.71554864134197       300.8673806539188
235.5                    309.7118336610186        307.46205351402733       302.71582222984324       300.8674688434495
237                      309.71410467331503       307.4636056117712        302.7160958183444        300.8675570329801
238.5                    309.71637568561147       307.46515770951504       302.7163694068456        300.86764522251076
240                      309.71864669790796       307.46670980725895       302.71664299534683       300.8677334120414
241.5                    309.72091771020445       307.4682619050028        302.716916583848         300.867821601572
243                      309.72222167819183       307.4691394839983        302.7170574993474        300.8678679011365
244.5                    309.72322692568594       307.4698087037991        302.71715743208694       300.8679012608683
246                      309.72423217318          307.47047792360013       302.71725736482665       300.8679346206001
247.5                    309.72523742067403       307.47114714340097       302.7173572975662        300.867967980332
249                      309.7262426681681        307.47181636320187       302.71745723030585       300.8680013400639
250.5                    309.7272479156622        307.47248558300276       302.7175571630455        300.8680346997958
252                      309.72825316315624       307.47315480280366       302.7176570957851        300.86806805952773
253.5                    309.7292584106503        307.4738240226046        302.7177570285247        300.8681014192596
255                      309.73026365814445       307.4744932424056        302.7178569612644        300.8681347789915
256.5                    309.73126890563844       307.4751624622064        302.71795689400403       300.8681681387234
258                      309.73227415313255       307.47583168200737       302.7180568267436        300.8682014984553
259.5                    309.7332794006266        307.47650090180827       302.71815675948324       300.8682348581871
261                      309.73428464812065       307.47717012160916       302.71825669222284       300.86826821791897
262.5                    309.7352898956147        307.4778393414101        302.7183566249625        300.8683015776508
264                      309.73629514310875       307.478508561211         302.71845655770204       300.86833493738277
265.5                    309.7373003906029        307.4791777810119        302.71855649044176       300.8683682971146
267                      309.73830563809696       307.4798470008128        302.71865642318136       300.8684016568465
268.5                    309.739310885591         307.4805162206137        302.71875635592096       300.8684350165784
270                      309.7403161330851        307.48118544041466       302.71885628866056       300.86846837631026
271.5                    309.74132138057917       307.48185466021556       302.7189562214002        300.8685017360422
273                      309.7423266280732        307.48252388001646       302.7190561541399        300.86853509577406
274.5                    309.74333187556726       307.48319309981736       302.7191560868795        300.86856845550597
276                      309.74433712306137       307.48386231961825       302.7192560196191        300.8686018152378
277.5                    309.74506610463567       307.48434318970635       302.7193237624669        300.86862471125653
279                      309.74547595144065       307.4846064834021        302.71935432043983       300.86863551988233
280.5                    309.74588579824564       307.48486977709774       302.71938487841265       300.86864632850813
282                      309.74629564505045       307.48513307079355       302.71941543638553       300.86865713713394
283.5                    309.7467054918555        307.48539636448925       302.71944599435847       300.86866794575985
285                      309.74711533866036       307.48565965818494       302.71947655233134       300.8686787543857
286.5                    309.74752518546535       307.48592295188064       302.7195071103042        300.8686895630115
288                      309.74793503227033       307.48618624557645       302.7195376682771        300.86870037163743
289.5                    309.7483448790753        307.48644953927214       302.71956822625          300.86871118026323
291                      309.7487547258803        307.4867128329678        302.7195987842228        300.8687219888891
292.5                    309.74916457268523       307.48697612666354       302.7196293421957        300.8687327975149
294                      309.7495744194901        307.48723942035923       302.7196599001686        300.86874360614075
295.5                    309.7499842662951        307.4875027140549        302.7196904581415        300.86875441476656
297                      309.75039411310007       307.4877660077507        302.7197210161143        300.86876522339236
298.5                    309.750803959905         307.4880293014464        302.71975157408724       300.8687760320182
300                      309.7512138067099        307.48829259514207       302.71978213206006       300.868786840644
301.5                    309.75162365351497       307.4885558888379        302.719812690033         300.8687976492699
303                      309.7520335003199        307.4888191825336        302.7198432480059        300.86880845789574
304.5                    309.7524433471248        307.48908247622927       302.71987380597875       300.86881926652154
306                      309.75285319392987       307.48934576992497       302.71990436395157       300.8688300751474
307.5                    309.7532630407347        307.4896090636208        302.7199349219245        300.86884088377326
309                      309.7536728875396        307.4898723573165        302.7199654798974        300.8688516923991
310.5                    309.75408273434465       307.4901356510121        302.71999603787026       300.86886250102486
312                      309.7544514691132        307.4903717924977        302.72002284989793       300.8688720328745
313.5                    309.7546106327691        307.49046952393616       302.7200305667413        300.8688750562793
315                      309.75476979642497       307.4905672553747        302.72003828358487       300.868878079684
316.5                    309.75492896008086       307.4906649868132        302.7200460004284        300.8688811030888
318                      309.75508812373675       307.4907627182517        302.72005371727175       300.86888412649364
319.5                    309.7552472873927        307.4908604496902        302.7200614341153        300.8688871498984
321                      309.7554064510486        307.49095818112875       302.72006915095875       300.86889017330316
322.5                    309.75556561470444       307.4910559125673        302.7200768678023        300.8688931967079
324                      309.7557247783604        307.49115364400575       302.7200845846457        300.8688962201127
325.5                    309.7558839420163        307.49125137544434       302.7200923014892        300.8688992435175
327                      309.7560431056722        307.49134910688275       302.72010001833274       300.8689022669223
328.5                    309.75620226932807       307.4914468383213        302.7201077351761        300.868905290327
330                      309.7563614329841        307.4915445697597        302.72011545201957       300.86890831373177
331.5                    309.7565205966399        307.4916423011983        302.7201231688631        300.8689113371366
333                      309.7566797602958        307.4917400326368        302.7201308857066        300.8689143605414
334.5                    309.7568389239517        307.4918377640752        302.72013860255004       300.8689173839462
336                      309.75699808760766       307.4919354955138        302.7201463193935        300.86892040735097
337.5                    309.7571572512635        307.49203322695223       302.720154036237         300.8689234307557
339                      309.75731641491933       307.4921309583908        302.72016175308045       300.8689264541605
340.5                    309.75747557857534       307.49222868982935       302.720169469924         300.86892947756525
342                      309.7576347422312        307.4923264212678        302.7201771867674        300.86893250097006
343.5                    309.7577939058871        307.49242415270635       302.7201849036109        300.86893552437476
345                      309.757953069543         307.4925218841448        302.7201926204543        300.8689385477796
346.5                    309.7581122331989        307.4926196155834        302.7202003372979        300.86894157118434
348                      309.7581856028923        307.4926629638802        302.72020261069997       300.8689425854321
349.5                    309.75824546798054       307.49269775186775       302.7202040272641        300.8689432834236
